node_id,feat
19934,"0.07589906075557941, 0.0"
24570,"0.07589906075557941, 0.0"
27646,"0.1202971651375501, 0.0"
27999,"0.07589906075557941, 0.0"
29241,"0.07589906075557941, 0.0"
29898,"0.07589906075557941, 0.0"
30310,"0.07589906075557941, 0.0"
33953,"0.07589906075557941, 0.0"
34810,"0.1202971651375501, 0.0"
37001,"0.15179812151115882, 0.0"
39584,"0.07589906075557941, 0.0"
43732,"0.07589906075557941, 0.0"
45008,"0.07589906075557941, 0.0"
46235,"0.1202971651375501, 0.0"
46503,"0.07589906075557941, 0.0"
53312,"0.07589906075557941, 0.0"
54167,"0.07589906075557941, 0.0"
56680,"0.07589906075557941, 0.0"
57435,"0.07589906075557941, 0.0"
63459,"0.07589906075557941, 0.0"
131162,"0.07589906075557941, 0.0"
132720,"0.07589906075557941, 0.0"
132899,"0.1202971651375501, 0.07589906075557941"
134546,"0.07589906075557941, 0.0"
134729,"0.07589906075557941, 0.0"
135332,"0.1202971651375501, 0.0"
136492,"0.07589906075557941, 0.0"
137885,"0.07589906075557941, 0.0"
139274,"0.07589906075557941, 0.0"
141205,"0.07589906075557941, 0.0"
149431,"0.07589906075557941, 0.0"
197297,"0.1202971651375501, 0.0"
209704,"0.07589906075557941, 0.0"
263220,"0.07589906075557941, 0.0"
264734,"0.07589906075557941, 0.0"
393784,"0.07589906075557941, 0.0"
394008,"0.07589906075557941, 0.0"
395360,"0.07589906075557941, 0.0"
397474,"0.15179812151115882, 0.0"
399086,"0.07589906075557941, 0.0"
32216,"0.07589906075557941, 0.0"
15041,"0.07589906075557941, 0.0"
52417,"0.07589906075557941, 0.0"
265734,"0.07589906075557941, 0.0"
62817,"0.1202971651375501, 0.0"
395251,"0.1202971651375501, 0.0"
35874,"0.1202971651375501, 0.0"
40044,"0.07589906075557941, 0.0"
46825,"0.07589906075557941, 0.0"
54539,"0.1202971651375501, 0.0"
393941,"0.1202971651375501, 0.0"
396027,"0.1202971651375501, 0.0"
55220,"0.07589906075557941, 0.0"
3576,"0.1202971651375501, 0.0"
37510,"0.07589906075557941, 0.0"
328169,"0.07589906075557941, 0.0"
328531,"0.07589906075557941, 0.0"
328690,"0.07589906075557941, 0.0"
36782,"0.07589906075557941, 0.0"
21992,"0.07589906075557941, 0.1202971651375501"
395114,"0.15179812151115882, 0.0"
397296,"0.1202971651375501, 0.0"
11471,"0.07589906075557941, 0.0"
11821,"0.07589906075557941, 0.0"
14984,"0.07589906075557941, 0.0"
18435,"0.1202971651375501, 0.0"
19032,"0.07589906075557941, 0.0"
26449,"0.07589906075557941, 0.0"
27192,"0.07589906075557941, 0.0"
29706,"0.1202971651375501, 0.0"
53289,"0.07589906075557941, 0.0"
54938,"0.1202971651375501, 0.0"
62482,"0.07589906075557941, 0.0"
64281,"0.07589906075557941, 0.0"
394153,"0.07589906075557941, 0.0"
394541,"0.1202971651375501, 0.0"
396107,"0.07589906075557941, 0.0"
396953,"0.07589906075557941, 0.0"
398009,"0.1202971651375501, 0.0"
87,"0.07589906075557941, 0.0"
10680,"0.07589906075557941, 0.0"
27198,"0.07589906075557941, 0.0"
394747,"0.1202971651375501, 0.0"
397511,"0.07589906075557941, 0.0"
14514,"0.07589906075557941, 0.0"
15126,"0.07589906075557941, 0.0"
21780,"0.1202971651375501, 0.0"
22754,"0.07589906075557941, 0.0"
33014,"0.1202971651375501, 0.0"
136260,"0.07589906075557941, 0.0"
200867,"0.07589906075557941, 0.0"
264694,"0.1202971651375501, 0.0"
271865,"0.07589906075557941, 0.0"
198169,"0.21307560179172497, 0.0"
5098,"0.15179812151115882, 0.0"
15334,"0.07589906075557941, 0.0"
16474,"0.07589906075557941, 0.0"
26293,"0.07589906075557941, 0.0"
27591,"0.07589906075557941, 0.0"
33060,"0.1202971651375501, 0.0"
40639,"0.17623216154394267, 0.0"
54038,"0.1202971651375501, 0.0"
63412,"0.1202971651375501, 0.0"
395188,"0.1202971651375501, 0.0"
11313,"0.07589906075557941, 0.0"
13008,"0.07589906075557941, 0.0"
13688,"0.07589906075557941, 0.0"
14738,"0.07589906075557941, 0.0"
31446,"0.07589906075557941, 0.0"
34022,"0.1202971651375501, 0.0"
42223,"0.07589906075557941, 0.0"
58654,"0.07589906075557941, 0.1202971651375501"
58789,"0.1202971651375501, 0.07589906075557941"
201461,"0.07589906075557941, 0.0"
208081,"0.07589906075557941, 0.0"
209924,"0.07589906075557941, 0.0"
210243,"0.07589906075557941, 0.0"
397621,"0.07589906075557941, 0.0"
397688,"0.07589906075557941, 0.0"
16900,"0.1202971651375501, 0.0"
23090,"0.07589906075557941, 0.0"
398208,"0.07589906075557941, 0.0"
399463,"0.07589906075557941, 0.0"
31996,"0.1202971651375501, 0.0"
395129,"0.1202971651375501, 0.0"
396479,"0.1202971651375501, 0.0"
6534,"0.07589906075557941, 0.0"
10558,"0.1202971651375501, 0.0"
15074,"0.07589906075557941, 0.0"
15182,"0.07589906075557941, 0.0"
16408,"0.07589906075557941, 0.0"
18720,"0.07589906075557941, 0.0"
18799,"0.07589906075557941, 0.0"
21522,"0.07589906075557941, 0.0"
22293,"0.1202971651375501, 0.0"
22948,"0.07589906075557941, 0.0"
25640,"0.1202971651375501, 0.0"
25910,"0.07589906075557941, 0.0"
26005,"0.07589906075557941, 0.0"
26009,"0.1202971651375501, 0.0"
27242,"0.07589906075557941, 0.0"
27314,"0.07589906075557941, 0.0"
27511,"0.1202971651375501, 0.0"
29727,"0.07589906075557941, 0.07589906075557941"
32172,"0.1202971651375501, 0.0"
32324,"0.1202971651375501, 0.0"
32594,"0.1202971651375501, 0.0"
33129,"0.07589906075557941, 0.0"
33572,"0.07589906075557941, 0.0"
36074,"0.1202971651375501, 0.0"
46233,"0.1202971651375501, 0.0"
46292,"0.07589906075557941, 0.0"
53527,"0.07589906075557941, 0.0"
62714,"0.1202971651375501, 0.0"
63048,"0.07589906075557941, 0.0"
64290,"0.07589906075557941, 0.0"
393438,"0.07589906075557941, 0.0"
393820,"0.1202971651375501, 0.0"
393852,"0.1202971651375501, 0.0"
393868,"0.1202971651375501, 0.0"
394137,"0.07589906075557941, 0.0"
394596,"0.07589906075557941, 0.0"
394762,"0.07589906075557941, 0.0"
395102,"0.07589906075557941, 0.0"
395560,"0.07589906075557941, 0.0"
397910,"0.07589906075557941, 0.0"
399256,"0.1202971651375501, 0.0"
15216,"0.07589906075557941, 0.0"
40481,"0.1202971651375501, 0.0"
46511,"0.07589906075557941, 0.0"
53658,"0.07589906075557941, 0.0"
54988,"0.07589906075557941, 0.0"
55117,"0.15179812151115882, 0.0"
40694,"0.07589906075557941, 0.0"
53575,"0.07589906075557941, 0.0"
397618,"0.07589906075557941, 0.0"
12009,"0.07589906075557941, 0.0"
23263,"0.1202971651375501, 0.0"
23317,"0.07589906075557941, 0.0"
26935,"0.07589906075557941, 0.17623216154394267"
27017,"0.07589906075557941, 0.21307560179172497"
32522,"0.15179812151115882, 0.1202971651375501"
40033,"0.07589906075557941, 0.0"
46392,"0.07589906075557941, 0.0"
47101,"0.07589906075557941, 0.0"
62483,"0.1202971651375501, 0.0"
62991,"0.1202971651375501, 0.0"
393392,"0.07589906075557941, 0.0"
395141,"0.1202971651375501, 0.0"
395769,"0.07589906075557941, 0.0"
396872,"0.07589906075557941, 0.0"
397250,"0.07589906075557941, 0.0"
397292,"0.07589906075557941, 0.0"
397725,"0.07589906075557941, 0.0"
398977,"0.1202971651375501, 0.0"
399005,"0.07589906075557941, 0.0"
399330,"0.07589906075557941, 0.0"
399536,"0.07589906075557941, 0.0"
399575,"0.1202971651375501, 0.0"
64011,"0.07589906075557941, 0.0"
20058,"0.1202971651375501, 0.1202971651375501"
200755,"0.1202971651375501, 0.0"
30329,"0.07589906075557941, 0.0"
5786,"0.07589906075557941, 0.0"
20243,"0.07589906075557941, 0.0"
20443,"0.07589906075557941, 0.07589906075557941"
32938,"0.1202971651375501, 0.0"
13952,"0.07589906075557941, 0.0"
1676,"0.07589906075557941, 0.0"
5656,"0.07589906075557941, 0.0"
11527,"0.07589906075557941, 0.0"
11741,"0.1202971651375501, 0.0"
13312,"0.1202971651375501, 0.0"
14656,"0.07589906075557941, 0.0"
14787,"0.15179812151115882, 0.0"
14893,"0.1202971651375501, 0.0"
15037,"0.07589906075557941, 0.0"
16386,"0.07589906075557941, 0.0"
16470,"0.07589906075557941, 0.0"
16854,"0.1202971651375501, 0.0"
19219,"0.07589906075557941, 0.0"
19967,"0.1202971651375501, 0.0"
21689,"0.1202971651375501, 0.0"
21811,"0.07589906075557941, 0.0"
22269,"0.07589906075557941, 0.0"
22291,"0.07589906075557941, 0.0"
22415,"0.07589906075557941, 0.0"
22524,"0.07589906075557941, 0.0"
22741,"0.07589906075557941, 0.0"
22829,"0.1202971651375501, 0.0"
26345,"0.07589906075557941, 0.0"
26429,"0.07589906075557941, 0.0"
26776,"0.07589906075557941, 0.0"
27462,"0.07589906075557941, 0.0"
27490,"0.1202971651375501, 0.0"
30243,"0.07589906075557941, 0.0"
30618,"0.07589906075557941, 0.0"
31761,"0.07589906075557941, 0.0"
32304,"0.1202971651375501, 0.0"
32368,"0.1202971651375501, 0.0"
32582,"0.1202971651375501, 0.0"
32664,"0.07589906075557941, 0.0"
32853,"0.07589906075557941, 0.0"
33032,"0.07589906075557941, 0.0"
33413,"0.07589906075557941, 0.0"
33468,"0.07589906075557941, 0.0"
33583,"0.1202971651375501, 0.0"
35988,"0.1202971651375501, 0.0"
36094,"0.1202971651375501, 0.0"
36101,"0.1202971651375501, 0.0"
36155,"0.1202971651375501, 0.0"
36264,"0.07589906075557941, 0.0"
36659,"0.07589906075557941, 0.0"
40006,"0.07589906075557941, 0.0"
40100,"0.07589906075557941, 0.0"
40200,"0.1202971651375501, 0.0"
40433,"0.07589906075557941, 0.0"
40754,"0.07589906075557941, 0.0"
46384,"0.1202971651375501, 0.0"
46496,"0.1202971651375501, 0.0"
46774,"0.07589906075557941, 0.0"
47073,"0.1202971651375501, 0.0"
47086,"0.07589906075557941, 0.0"
53260,"0.1202971651375501, 0.0"
53311,"0.07589906075557941, 0.0"
53462,"0.07589906075557941, 0.0"
53567,"0.1202971651375501, 0.1202971651375501"
53729,"0.07589906075557941, 0.0"
54047,"0.07589906075557941, 0.0"
54124,"0.07589906075557941, 0.0"
54223,"0.07589906075557941, 0.0"
54584,"0.07589906075557941, 0.0"
54619,"0.1202971651375501, 0.0"
54638,"0.07589906075557941, 0.0"
54869,"0.07589906075557941, 0.0"
54966,"0.07589906075557941, 0.0"
55024,"0.1202971651375501, 0.0"
55042,"0.07589906075557941, 0.0"
62652,"0.07589906075557941, 0.0"
62798,"0.1202971651375501, 0.0"
63108,"0.07589906075557941, 0.0"
63198,"0.07589906075557941, 0.0"
63301,"0.07589906075557941, 0.0"
63354,"0.07589906075557941, 0.0"
63369,"0.1202971651375501, 0.0"
63380,"0.1202971651375501, 0.0"
393483,"0.1202971651375501, 0.0"
393491,"0.07589906075557941, 0.0"
393550,"0.07589906075557941, 0.0"
393695,"0.07589906075557941, 0.0"
393696,"0.1202971651375501, 0.0"
393782,"0.07589906075557941, 0.0"
393872,"0.07589906075557941, 0.0"
393897,"0.07589906075557941, 0.0"
393983,"0.1202971651375501, 0.0"
394039,"0.07589906075557941, 0.0"
394286,"0.07589906075557941, 0.0"
394364,"0.07589906075557941, 0.0"
394443,"0.07589906075557941, 0.0"
394764,"0.1202971651375501, 0.0"
395175,"0.07589906075557941, 0.0"
395376,"0.07589906075557941, 0.0"
395393,"0.07589906075557941, 0.0"
395638,"0.07589906075557941, 0.0"
395961,"0.15179812151115882, 0.0"
396080,"0.07589906075557941, 0.0"
396192,"0.07589906075557941, 0.0"
396230,"0.1202971651375501, 0.0"
396384,"0.07589906075557941, 0.0"
396404,"0.07589906075557941, 0.0"
397019,"0.15179812151115882, 0.0"
397267,"0.07589906075557941, 0.0"
397492,"0.07589906075557941, 0.0"
397670,"0.07589906075557941, 0.0"
397697,"0.07589906075557941, 0.0"
397786,"0.07589906075557941, 0.0"
398246,"0.07589906075557941, 0.0"
398261,"0.07589906075557941, 0.0"
398426,"0.07589906075557941, 0.0"
398483,"0.1202971651375501, 0.0"
398552,"0.07589906075557941, 0.0"
399872,"0.1202971651375501, 0.0"
399919,"0.07589906075557941, 0.0"
1645,"0.07589906075557941, 0.0"
25988,"0.07589906075557941, 0.07589906075557941"
27404,"0.07589906075557941, 0.0"
54987,"0.07589906075557941, 0.07589906075557941"
55016,"0.1202971651375501, 0.07589906075557941"
136621,"0.07589906075557941, 0.0"
397864,"0.07589906075557941, 0.0"
399219,"0.07589906075557941, 0.0"
399428,"0.1202971651375501, 0.0"
4452,"0.07589906075557941, 0.0"
25688,"0.1202971651375501, 0.0"
58797,"0.07589906075557941, 0.0"
394987,"0.1202971651375501, 0.0"
396898,"0.07589906075557941, 0.0"
396933,"0.1202971651375501, 0.0"
397509,"0.1202971651375501, 0.0"
398056,"0.1202971651375501, 0.0"
20150,"0.07589906075557941, 0.07589906075557941"
13804,"0.1202971651375501, 0.0"
19875,"0.07589906075557941, 0.0"
47102,"0.07589906075557941, 0.0"
53390,"0.07589906075557941, 0.0"
395741,"0.07589906075557941, 0.0"
396870,"0.07589906075557941, 0.0"
40319,"0.07589906075557941, 0.0"
62866,"0.1202971651375501, 0.0"
52369,"0.1202971651375501, 0.0"
264649,"0.07589906075557941, 0.0"
264669,"0.15179812151115882, 0.0"
264809,"0.1202971651375501, 0.0"
264831,"0.07589906075557941, 0.0"
265643,"0.1202971651375501, 0.0"
265781,"0.07589906075557941, 0.0"
266702,"0.1202971651375501, 0.1202971651375501"
266743,"0.15179812151115882, 0.0"
266768,"0.07589906075557941, 0.0"
266905,"0.1202971651375501, 0.0"
267696,"0.07589906075557941, 0.0"
267779,"0.07589906075557941, 0.0"
267897,"0.1202971651375501, 0.0"
269759,"0.07589906075557941, 0.0"
269776,"0.1202971651375501, 0.0"
271782,"0.07589906075557941, 0.0"
271973,"0.07589906075557941, 0.0"
16423,"0.1202971651375501, 0.0"
396235,"0.1202971651375501, 0.0"
397692,"0.07589906075557941, 0.0"
399241,"0.1202971651375501, 0.0"
27176,"0.1202971651375501, 0.15179812151115882"
131199,"0.07589906075557941, 0.0"
136915,"0.07589906075557941, 0.0"
202397,"0.07589906075557941, 0.0"
210614,"0.07589906075557941, 0.0"
398868,"0.07589906075557941, 0.0"
400298,"0.07589906075557941, 0.0"
400402,"0.07589906075557941, 0.0"
29039,"0.1202971651375501, 0.0"
37075,"0.15179812151115882, 0.2720952866487089"
37206,"0.15179812151115882, 0.0"
37476,"0.07589906075557941, 0.0"
327687,"0.17623216154394267, 0.1202971651375501"
328096,"0.07589906075557941, 0.0"
328118,"0.07589906075557941, 0.0"
328198,"0.15179812151115882, 0.21307560179172497"
328344,"0.17623216154394267, 0.0"
328408,"0.07589906075557941, 0.0"
328904,"0.07589906075557941, 0.0"
20299,"0.15179812151115882, 0.19619622589312952"
28074,"0.07589906075557941, 0.0"
52392,"0.07589906075557941, 0.0"
263796,"0.1202971651375501, 0.0"
22897,"0.07589906075557941, 0.0"
42198,"0.15179812151115882, 0.0"
36214,"0.1202971651375501, 0.0"
62718,"0.1202971651375501, 0.0"
394258,"0.1202971651375501, 0.0"
10916,"0.1202971651375501, 0.0"
11020,"0.07589906075557941, 0.0"
393945,"0.07589906075557941, 0.0"
395038,"0.07589906075557941, 0.0"
399961,"0.1202971651375501, 0.0"
10489,"0.07589906075557941, 0.0"
12259,"0.1202971651375501, 0.0"
13583,"0.1202971651375501, 0.0"
29833,"0.1202971651375501, 0.0"
29998,"0.07589906075557941, 0.0"
32647,"0.1202971651375501, 0.0"
46634,"0.07589906075557941, 0.0"
53372,"0.1202971651375501, 0.0"
54046,"0.07589906075557941, 0.0"
55184,"0.07589906075557941, 0.0"
22735,"0.07589906075557941, 0.0"
36996,"0.07589906075557941, 0.0"
36999,"0.07589906075557941, 0.0"
37154,"0.17623216154394267, 0.15179812151115882"
327694,"0.1202971651375501, 0.0"
328570,"0.1202971651375501, 0.1202971651375501"
959,"0.1202971651375501, 0.0"
3273,"0.07589906075557941, 0.0"
3366,"0.07589906075557941, 0.0"
3677,"0.1202971651375501, 0.0"
4138,"0.07589906075557941, 0.0"
5015,"0.15179812151115882, 0.0"
5065,"0.07589906075557941, 0.0"
5464,"0.15179812151115882, 0.0"
5764,"0.07589906075557941, 0.0"
7007,"0.1202971651375501, 0.0"
7365,"0.07589906075557941, 0.0"
9920,"0.07589906075557941, 0.0"
11715,"0.07589906075557941, 0.0"
11875,"0.1202971651375501, 0.0"
14079,"0.07589906075557941, 0.0"
15020,"0.07589906075557941, 0.0"
16375,"0.07589906075557941, 0.0"
16517,"0.07589906075557941, 0.0"
17138,"0.07589906075557941, 0.0"
18019,"0.1202971651375501, 0.0"
18231,"0.07589906075557941, 0.0"
18257,"0.15179812151115882, 0.0"
18526,"0.1202971651375501, 0.0"
18750,"0.07589906075557941, 0.0"
18944,"0.1202971651375501, 0.0"
19039,"0.1202971651375501, 0.0"
19297,"0.07589906075557941, 0.0"
21538,"0.07589906075557941, 0.0"
22133,"0.07589906075557941, 0.0"
22649,"0.07589906075557941, 0.0"
23246,"0.1202971651375501, 0.0"
24021,"0.1202971651375501, 0.0"
25352,"0.07589906075557941, 0.0"
26981,"0.1202971651375501, 0.0"
30707,"0.07589906075557941, 0.0"
32639,"0.1202971651375501, 0.0"
32771,"0.1202971651375501, 0.0"
33171,"0.07589906075557941, 0.0"
34625,"0.07589906075557941, 0.0"
35398,"0.07589906075557941, 0.0"
35650,"0.07589906075557941, 0.0"
36232,"0.1202971651375501, 0.0"
36268,"0.1202971651375501, 0.07589906075557941"
37163,"0.1202971651375501, 0.07589906075557941"
37589,"0.07589906075557941, 0.0"
38070,"0.07589906075557941, 0.0"
38173,"0.07589906075557941, 0.0"
38237,"0.07589906075557941, 0.0"
39792,"0.1202971651375501, 0.0"
39975,"0.15179812151115882, 0.0"
40216,"0.07589906075557941, 0.0"
41637,"0.07589906075557941, 0.0"
41954,"0.1202971651375501, 0.0"
41992,"0.07589906075557941, 0.0"
42214,"0.1202971651375501, 0.0"
42609,"0.1202971651375501, 0.0"
42856,"0.07589906075557941, 0.0"
42962,"0.2405943302751002, 0.1202971651375501"
43308,"0.07589906075557941, 0.0"
44016,"0.07589906075557941, 0.0"
45679,"0.15179812151115882, 0.0"
45772,"0.07589906075557941, 0.0"
46407,"0.07589906075557941, 0.0"
46793,"0.07589906075557941, 0.0"
47037,"0.07589906075557941, 0.0"
47492,"0.1202971651375501, 0.0"
47578,"0.07589906075557941, 0.0"
47641,"0.07589906075557941, 0.0"
48539,"0.07589906075557941, 0.0"
48655,"0.07589906075557941, 0.0"
48767,"0.07589906075557941, 0.0"
49239,"0.1202971651375501, 0.0"
49688,"0.07589906075557941, 0.0"
51082,"0.07589906075557941, 0.0"
51999,"0.07589906075557941, 0.0"
54406,"0.07589906075557941, 0.0"
54456,"0.1202971651375501, 0.0"
54721,"0.07589906075557941, 0.0"
54746,"0.07589906075557941, 0.0"
54874,"0.07589906075557941, 0.07589906075557941"
54990,"0.1202971651375501, 0.0"
55079,"0.17623216154394267, 0.0"
57037,"0.1202971651375501, 0.0"
57075,"0.07589906075557941, 0.0"
57161,"0.07589906075557941, 0.0"
57335,"0.07589906075557941, 0.0"
57505,"0.07589906075557941, 0.0"
57648,"0.07589906075557941, 0.0"
57848,"0.07589906075557941, 0.0"
59128,"0.15179812151115882, 0.0"
59752,"0.1202971651375501, 0.0"
60010,"0.07589906075557941, 0.0"
60217,"0.15179812151115882, 0.0"
60379,"0.07589906075557941, 0.07589906075557941"
60423,"0.1202971651375501, 0.0"
60601,"0.07589906075557941, 0.0"
60952,"0.07589906075557941, 0.0"
62172,"0.1202971651375501, 0.0"
62303,"0.1202971651375501, 0.0"
62374,"0.07589906075557941, 0.0"
62438,"0.07589906075557941, 0.0"
62579,"0.07589906075557941, 0.0"
62707,"0.15179812151115882, 0.07589906075557941"
62766,"0.07589906075557941, 0.0"
62976,"0.07589906075557941, 0.0"
63040,"0.07589906075557941, 0.0"
63136,"0.07589906075557941, 0.0"
63313,"0.07589906075557941, 0.0"
63794,"0.07589906075557941, 0.0"
63992,"0.07589906075557941, 0.0"
64199,"0.07589906075557941, 0.0"
64209,"0.07589906075557941, 0.0"
131631,"0.07589906075557941, 0.0"
131662,"0.07589906075557941, 0.0"
131667,"0.07589906075557941, 0.0"
132817,"0.07589906075557941, 0.0"
132831,"0.1202971651375501, 0.0"
134808,"0.07589906075557941, 0.0"
135006,"0.07589906075557941, 0.0"
135421,"0.1202971651375501, 0.0"
135489,"0.07589906075557941, 0.0"
135646,"0.07589906075557941, 0.0"
135671,"0.07589906075557941, 0.0"
136165,"0.1202971651375501, 0.07589906075557941"
136424,"0.07589906075557941, 0.0"
137521,"0.1202971651375501, 0.0"
137940,"0.1202971651375501, 0.0"
139038,"0.07589906075557941, 0.0"
139686,"0.07589906075557941, 0.0"
139699,"0.07589906075557941, 0.0"
139897,"0.1202971651375501, 0.0"
139949,"0.15179812151115882, 0.2276971822667382"
140442,"0.15179812151115882, 0.0"
141237,"0.07589906075557941, 0.0"
142464,"0.07589906075557941, 0.0"
148998,"0.07589906075557941, 0.0"
197305,"0.07589906075557941, 0.0"
197745,"0.07589906075557941, 0.0"
198412,"0.1202971651375501, 0.0"
199254,"0.07589906075557941, 0.0"
201595,"0.1202971651375501, 0.0"
202269,"0.15179812151115882, 0.07589906075557941"
202280,"0.1202971651375501, 0.0"
202540,"0.07589906075557941, 0.0"
203382,"0.1202971651375501, 0.0"
203618,"0.1202971651375501, 0.0"
203872,"0.1202971651375501, 0.0"
204135,"0.15179812151115882, 0.0"
204391,"0.1202971651375501, 0.0"
204466,"0.07589906075557941, 0.0"
204506,"0.07589906075557941, 0.0"
204521,"0.1202971651375501, 0.0"
204543,"0.15179812151115882, 0.0"
204778,"0.15179812151115882, 0.0"
205102,"0.07589906075557941, 0.0"
205315,"0.07589906075557941, 0.0"
205387,"0.07589906075557941, 0.0"
205397,"0.07589906075557941, 0.0"
205421,"0.07589906075557941, 0.0"
205541,"0.07589906075557941, 0.0"
205568,"0.1202971651375501, 0.0"
205651,"0.07589906075557941, 0.0"
205986,"0.07589906075557941, 0.0"
205989,"0.07589906075557941, 0.0"
206161,"0.1202971651375501, 0.0"
206203,"0.07589906075557941, 0.0"
206405,"0.07589906075557941, 0.0"
206671,"0.07589906075557941, 0.0"
206885,"0.1202971651375501, 0.0"
207193,"0.07589906075557941, 0.0"
207388,"0.07589906075557941, 0.0"
207563,"0.1202971651375501, 0.0"
207586,"0.07589906075557941, 0.0"
207622,"0.07589906075557941, 0.0"
207748,"0.07589906075557941, 0.0"
207754,"0.07589906075557941, 0.0"
207755,"0.07589906075557941, 0.0"
208021,"0.07589906075557941, 0.0"
208137,"0.07589906075557941, 0.0"
208218,"0.07589906075557941, 0.0"
208250,"0.07589906075557941, 0.0"
208308,"0.07589906075557941, 0.0"
208309,"0.07589906075557941, 0.0"
208321,"0.07589906075557941, 0.0"
208340,"0.1202971651375501, 0.0"
208759,"0.07589906075557941, 0.0"
208810,"0.07589906075557941, 0.0"
208913,"0.07589906075557941, 0.0"
209094,"0.07589906075557941, 0.0"
209218,"0.1202971651375501, 0.0"
209241,"0.07589906075557941, 0.0"
209403,"0.1202971651375501, 0.0"
209510,"0.17623216154394267, 0.0"
209519,"0.07589906075557941, 0.0"
209626,"0.07589906075557941, 0.0"
209792,"0.1202971651375501, 0.0"
209864,"0.07589906075557941, 0.0"
210004,"0.15179812151115882, 0.0"
210025,"0.15179812151115882, 0.0"
210041,"0.07589906075557941, 0.0"
210101,"0.1202971651375501, 0.0"
210103,"0.07589906075557941, 0.0"
210130,"0.07589906075557941, 0.0"
210462,"0.1202971651375501, 0.0"
210532,"0.07589906075557941, 0.0"
210619,"0.07589906075557941, 0.0"
210623,"0.1202971651375501, 0.0"
210630,"0.19619622589312952, 0.0"
210659,"0.07589906075557941, 0.0"
210667,"0.17623216154394267, 0.0"
210732,"0.1202971651375501, 0.0"
210782,"0.07589906075557941, 0.0"
210829,"0.07589906075557941, 0.0"
210836,"0.07589906075557941, 0.0"
211484,"0.07589906075557941, 0.0"
211695,"0.1202971651375501, 0.0"
211757,"0.07589906075557941, 0.0"
211906,"0.07589906075557941, 0.0"
212201,"0.07589906075557941, 0.0"
212217,"0.1202971651375501, 0.0"
212386,"0.07589906075557941, 0.0"
212427,"0.15179812151115882, 0.0"
212628,"0.07589906075557941, 0.0"
212643,"0.07589906075557941, 0.0"
212788,"0.07589906075557941, 0.0"
212903,"0.15179812151115882, 0.0"
213042,"0.07589906075557941, 0.07589906075557941"
213059,"0.15179812151115882, 0.0"
213064,"0.07589906075557941, 0.0"
213231,"0.07589906075557941, 0.0"
213360,"0.1202971651375501, 0.0"
263010,"0.1202971651375501, 0.0"
263602,"0.07589906075557941, 0.0"
265755,"0.07589906075557941, 0.0"
266478,"0.1202971651375501, 0.0"
267871,"0.1202971651375501, 0.0"
269799,"0.07589906075557941, 0.0"
269919,"0.07589906075557941, 0.0"
270764,"0.17623216154394267, 0.0"
395033,"0.07589906075557941, 0.0"
395184,"0.07589906075557941, 0.0"
395409,"0.07589906075557941, 0.0"
395646,"0.07589906075557941, 0.0"
397444,"0.19619622589312952, 0.0"
397585,"0.07589906075557941, 0.0"
397592,"0.07589906075557941, 0.0"
397898,"0.07589906075557941, 0.0"
397931,"0.07589906075557941, 0.0"
398157,"0.07589906075557941, 0.0"
398277,"0.07589906075557941, 0.0"
398342,"0.07589906075557941, 0.0"
398367,"0.1202971651375501, 0.0"
398385,"0.07589906075557941, 0.0"
398464,"0.07589906075557941, 0.0"
398487,"0.07589906075557941, 0.0"
398549,"0.19619622589312952, 0.0"
398565,"0.07589906075557941, 0.0"
398567,"0.1202971651375501, 0.0"
398810,"0.07589906075557941, 0.0"
398984,"0.07589906075557941, 0.0"
398999,"0.07589906075557941, 0.0"
399015,"0.07589906075557941, 0.0"
399106,"0.07589906075557941, 0.0"
399107,"0.07589906075557941, 0.0"
399182,"0.07589906075557941, 0.0"
399561,"0.07589906075557941, 0.0"
399603,"0.07589906075557941, 0.0"
399840,"0.07589906075557941, 0.0"
399897,"0.07589906075557941, 0.0"
399916,"0.15179812151115882, 0.0"
399970,"0.07589906075557941, 0.0"
399976,"0.07589906075557941, 0.0"
400050,"0.07589906075557941, 0.0"
400065,"0.07589906075557941, 0.0"
400071,"0.07589906075557941, 0.0"
400148,"0.07589906075557941, 0.0"
400172,"0.07589906075557941, 0.0"
400212,"0.07589906075557941, 0.0"
400497,"0.07589906075557941, 0.0"
400503,"0.1202971651375501, 0.0"
400519,"0.07589906075557941, 0.0"
400586,"0.07589906075557941, 0.0"
60827,"0.07589906075557941, 0.0"
2585,"0.1202971651375501, 0.0"
3181,"0.07589906075557941, 0.0"
3203,"0.1202971651375501, 0.0"
9006,"0.1202971651375501, 0.0"
9077,"0.07589906075557941, 0.0"
9122,"0.1202971651375501, 0.0"
9177,"0.1202971651375501, 0.0"
12979,"0.07589906075557941, 0.0"
16230,"0.1202971651375501, 0.0"
20870,"0.07589906075557941, 0.19619622589312952"
21191,"0.07589906075557941, 0.1202971651375501"
21438,"0.07589906075557941, 0.0"
23242,"0.1202971651375501, 0.0"
24599,"0.1202971651375501, 0.1202971651375501"
25880,"0.1202971651375501, 0.0"
28745,"0.07589906075557941, 0.28897466254730436"
28906,"0.07589906075557941, 0.15179812151115882"
30856,"0.1202971651375501, 0.0"
34582,"0.07589906075557941, 0.0"
35420,"0.07589906075557941, 0.0"
39061,"0.15179812151115882, 0.0"
39113,"0.15179812151115882, 0.0"
39256,"0.1202971651375501, 0.0"
