,ASN,AS_rank_numberAsns,AS_rank_numberPrefixes,AS_rank_numberAddresses,AS_rank_total,AS_rank_customer,AS_rank_peer,AS_rank_provider,peeringDB_ix_count,peeringDB_fac_count,AS_hegemony,cti_top,cti_origin,AS_rank_continent_Africa,AS_rank_continent_Asia,AS_rank_continent_Europe,AS_rank_continent_None,AS_rank_continent_North America,AS_rank_continent_Oceania,AS_rank_continent_South America,peeringDB_info_ratio_Balanced,peeringDB_info_ratio_Heavy Inbound,peeringDB_info_ratio_Heavy Outbound,peeringDB_info_ratio_Mostly Inbound,peeringDB_info_ratio_Mostly Outbound,peeringDB_info_ratio_None,peeringDB_info_ratio_Not Disclosed,peeringDB_info_scope_Africa,peeringDB_info_scope_Asia Pacific,peeringDB_info_scope_Australia,peeringDB_info_scope_Europe,peeringDB_info_scope_Global,peeringDB_info_scope_Middle East,peeringDB_info_scope_None,peeringDB_info_scope_North America,peeringDB_info_scope_Not Disclosed,peeringDB_info_scope_Regional,peeringDB_info_scope_South America,peeringDB_info_type_Cable/DSL/ISP,peeringDB_info_type_Content,peeringDB_info_type_Educational/Research,peeringDB_info_type_Enterprise,peeringDB_info_type_Government,peeringDB_info_type_NSP,peeringDB_info_type_Network Services,peeringDB_info_type_Non-Profit,peeringDB_info_type_None,peeringDB_info_type_Not Disclosed,peeringDB_info_type_Route Collector,peeringDB_info_type_Route Server,peeringDB_policy_general_No,peeringDB_policy_general_None,peeringDB_policy_general_Open,peeringDB_policy_general_Restrictive,peeringDB_policy_general_Selective,"ASDB_C1L1_Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",ASDB_C1L1_Community Groups and Nonprofits,ASDB_C1L1_Computer and Information Technology,ASDB_C1L1_Construction and Real Estate,ASDB_C1L1_Education and Research,ASDB_C1L1_Finance and Insurance,"ASDB_C1L1_Freight, Shipment, and Postal Services",ASDB_C1L1_Government and Public Administration,ASDB_C1L1_Health Care Services,ASDB_C1L1_Manufacturing,"ASDB_C1L1_Media, Publishing, and Broadcasting","ASDB_C1L1_Museums, Libraries, and Entertainment",ASDB_C1L1_None,ASDB_C1L1_Other,"ASDB_C1L1_Retail Stores, Wholesale, and E-commerce Sites",ASDB_C1L1_Service,ASDB_C1L1_Travel and Accommodation,ASDB_C1L1_Utilities (Excluding Internet Service)
2329,2497,0.548134020183731,0.7223791804485382,0.8451548283425114,0.6357425584625589,0.6011191409684611,0.5520780421023213,0.3972996726178786,0.5,0.3971438979128963,0.0356768422396104,9.383992993285231e-05,0.2501782902494462,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,2516,0.5483286884671745,0.7510250374991543,0.8570076202113993,0.6273830654135475,0.5951550040557919,0.5400922662329362,0.3658264750198675,0.3877619350384901,0.3739462200278746,0.0374833539337568,9.383992993285231e-05,0.5319073330137474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,2518,0.3415100934657267,0.6707745453188277,0.7828848269102434,0.4991998640741831,0.3834979168495831,0.4642208122554575,0.3972996726178786,0.489301084236452,0.3465091905529391,0.0062824701295197,0.0,0.2457369699349458,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2420,2588,0.3461150535348419,0.4331301296506173,0.6041578426643434,0.4268862801915615,0.4432354780911376,0.0,0.1415209988221526,0.122325271059113,0.0,0.0002690481193101,0.0,0.3987944752393147,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2435,2603,0.5400156375179874,0.5752105311866634,0.7784072902020156,0.6137018902029133,0.3226718026257777,0.6217506254354803,0.3286015831816775,0.5942538420289999,0.4651617965116091,0.009733292294054,7.298661216999624e-05,0.0134746005142285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2439,2607,0.324400592523039,0.4065495722944613,0.6370106853513686,0.3940292052646221,0.3619453368845146,0.2461897682209919,0.3658264750198675,0.193880967519245,0.1653268997685129,0.0008761635293341,0.0,0.6494537072221,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2478,2647,0.1240094906945902,0.4450839208350629,0.6834914060027238,0.422431718097583,0.1578836628773235,0.4187901530427039,0.2830419976443053,0.3434104517998315,0.0,0.0010193494754785,1.0426658881428036e-05,0.4897950414639479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2517,2686,0.4093351348458365,0.6045826925918101,0.7872900487411011,0.6046716440755945,0.5300348378933893,0.559916607577992,0.2830419976443053,0.4657357228589445,0.0,0.0054959502813118,6.255995328856821e-05,0.2008941276489207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2518,2687,0.3676020063099118,0.5576984133691922,0.7749467385504899,0.5438192182733016,0.4947116067576111,0.4624280413351938,0.4486109523954297,0.438531509637471,0.0,0.0025786945189138,3.1279976644284105e-05,0.0314456998743771,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2594,2764,0.5080949016474707,0.7619898210749373,0.8611458326093252,0.4991998640741831,0.5046212444914216,0.2686740752482078,0.2830419976443053,0.0,0.0,0.0015766702506391,2.0853317762856072e-05,0.2111829235877084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2633,2828,0.5467605164203246,0.7035854073538886,0.8367088765407853,0.6490592022228378,0.6678030249053512,0.3883211244887116,0.0,0.2840304835868664,0.5067343465182059,0.0117726954144213,9.383992993285231e-05,0.102744347200281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2656,2852,0.2175006027711364,0.319543657767126,0.6622441453815467,0.5445640786265197,0.315767325754647,0.5453867531457087,0.2243054761977148,0.193880967519245,0.0,0.0014440319663902,9.383992993285231e-05,0.4998697597697683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2659,2856,0.4513023917383239,0.5888446358319775,0.7744924154665872,0.5985099160447446,0.5963730797175294,0.4405445174745271,0.2830419976443053,0.193880967519245,0.2421995304232581,0.0222981554176636,0.0004274930141385,0.533267868709827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2663,2860,0.3013735929341768,0.4157055061163766,0.6848491585168068,0.4352843935269599,0.4142810091685788,0.3034256298682144,0.2243054761977148,0.366975813177339,0.2928342377832154,0.0032533701343838,0.0129186303540893,0.7373475030218455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2715,2914,0.912974579901733,0.963248845268124,0.9647263833806172,0.8063611752911596,0.8375079996490384,0.4549555534522881,0.0,0.4779114511061115,0.657545227374379,0.2146852393191578,3.1279976644284105e-05,0.1005393823446158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2933,3132,0.1593163118999516,0.3270449052258544,0.5387171623653656,0.3091648243773263,0.2502396851370587,0.0,0.4486109523954297,0.122325271059113,0.1043096601296808,0.0001172599824913,1.0426658881428036e-05,0.2859071716471572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2996,3209,0.4587862155824377,0.6448928810907347,0.7704001928689861,0.5642115796275272,0.5394008517371083,0.4606061183939215,0.2243054761977148,0.3877619350384901,0.3306537995370258,0.0202914143681876,2.0853317762856072e-05,0.439424519908986,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3003,3216,0.7171326647383762,0.784353920248146,0.8126525708071767,0.8259301416240611,0.7587118995018354,0.7894496176179593,0.4486109523954297,0.438531509637471,0.2928342377832154,0.0068867385330211,9.383992993285231e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3010,3223,0.5588359586977054,0.7293504988514543,0.7785392336985975,0.7484177140807896,0.6127110690941696,0.7387228972738871,0.3972996726178786,0.4526572915595168,0.4581611375517283,0.0015130144583874,9.383992993285231e-05,0.1337535513225748,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3012,3225,0.2118425605337323,0.4960219630595974,0.6175488149006068,0.3268991529274793,0.2921194884784231,0.1553284497954846,0.3286015831816775,0.366975813177339,0.2421995304232581,0.0001259418721156,6.255995328856821e-05,0.2795731350869362,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3027,3243,0.1593163118999516,0.2492185266067946,0.6717068388966678,0.2512618110396803,0.2502396851370587,0.0,0.1415209988221526,0.0,0.0,0.0028432921427575,0.0011990657713642,0.7174477714667203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3032,3249,0.3350166978301701,0.4300911085022834,0.6302099620089511,0.4332446777279138,0.4432354780911376,0.1553284497954846,0.1415209988221526,0.193880967519245,0.2696365598981937,0.0010414710173764,1.0426658881428036e-05,0.7961846335317531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3034,3252,0.3505152797352593,0.3902624679070191,0.5396175956603864,0.4503595819958035,0.1578836628773235,0.4490048210059263,0.3286015831816775,0.244650542118226,0.2086193202593617,4.149480986234233e-06,3.1279976644284105e-05,0.0002058175383726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3039,3257,0.9025640735948336,0.9572542436138148,0.9580342522712376,0.8333347471370431,0.8649737024212267,0.4990908711616185,0.0,0.366975813177339,0.8303050961656246,0.1241602354906053,9.383992993285231e-05,0.1572931453953251,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3049,3267,0.4240270515982222,0.4890678641857504,0.6323399952891187,0.5642115796275272,0.4976319972488779,0.5090570626889266,0.3286015831816775,0.366975813177339,0.3129289803890426,0.0006674354152431,9.383992993285231e-05,0.0954627829344201,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3051,3269,0.4507827643496749,0.625062593989403,0.7915500494002586,0.5770642550569042,0.5772923735867203,0.4075762226511322,0.2243054761977148,0.0,0.0,0.0360037903442944,0.112931142344747,0.770292805686069,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3072,3292,0.4280406604308149,0.6040776365040295,0.7396149994589148,0.6419976585272217,0.5300348378933893,0.6191037513561808,0.3286015831816775,0.510087206097603,0.3971438979128963,0.0097237307678692,7.298661216999624e-05,0.4579188630696613,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3081,3302,0.3350166978301701,0.4671407945396428,0.6307497585798105,0.476801219635597,0.4384894168402058,0.3733594938299502,0.3658264750198675,0.244650542118226,0.1653268997685129,0.0006189865453612,1.0426658881428036e-05,0.0998671424574271,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3082,3303,0.5900727071157421,0.7543614824965583,0.8264640535454805,0.7635889961060289,0.5808186301497488,0.7653707144551732,0.3658264750198675,0.70720639404714,0.5261790361504411,0.0087769080800759,9.383992993285231e-05,0.7111688028498716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,3320,0.7244533761531582,0.8160935128283843,0.8861312780032456,0.709758449743867,0.7272033329798321,0.4852404475488746,0.0,0.316206238578358,0.5761608703415423,0.06664405788241,9.383992993285231e-05,0.7219188734672014,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3104,3326,0.5672156454059187,0.6008625239208577,0.6889140335806182,0.6562263283044695,0.6306413999597867,0.563639401585023,0.2830419976443053,0.438531509637471,0.3739462200278746,0.001261270612732,1.0426658881428036e-05,0.1614787066836684,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3105,3327,0.3461150535348419,0.4861131252989141,0.61348548323938,0.5824407916474245,0.4172393310469524,0.5707332760825732,0.4245629964664579,0.5196288845214505,0.4651617965116091,0.0002269474241478,0.0002189598365099,8.388213144220615e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3124,3352,0.4085400398866156,0.5368923925655816,0.756210982250253,0.5251133432013478,0.5423591736154818,0.1803307457577184,0.2243054761977148,0.244650542118226,0.0,0.0171072193351685,0.0004483463319014,0.6798836831543972,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3127,3356,1.0,1.0,1.0,0.9559719216501452,0.9962994386438732,0.4923795364419838,0.0,0.244650542118226,0.0,0.9999999999999998,0.3876840305292571,0.322133015806216,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3132,3361,0.1994528124315015,0.4700384109031912,0.6320552935815222,0.3848021662651253,0.2830035054458528,0.3299119977533899,0.3286015831816775,0.193880967519245,0.2696365598981937,3.718890487879894e-05,0.0,0.0005065786438655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3233,3462,0.4293431633048688,0.7413295883573436,0.8260357102833945,0.6003061972320141,0.4604590202984465,0.58431160778731,0.3658264750198675,0.316206238578358,0.0,0.0227888366865058,4.1706635525712144e-05,0.2985853146718359,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
