,src_id,dst_id
279037,28761,41798
279046,28761,42861
279050,28761,43201
279058,28761,43727
279088,28761,47441
279099,28761,47764
279123,28761,49063
279133,28761,49505
279135,28761,49544
279149,28761,50340
279152,28761,50509
279178,28761,55805
279197,28761,57724
279206,28761,58715
279212,28761,60068
279214,28761,60280
279218,28761,60388
279229,28761,61400
279313,28891,8359
279314,28891,28917
279317,28891,29226
279332,28891,31500
279334,28891,31529
279346,28891,35168
279356,28891,36236
279357,28891,38040
279369,28891,40676
279379,28891,41798
279387,28891,42632
279388,28891,42861
279392,28891,43201
279400,28891,43727
279426,28891,47441
279437,28891,47764
279458,28891,49063
279468,28891,49505
279470,28891,49544
279482,28891,50340
279485,28891,50509
279508,28891,55805
279526,28891,57724
279533,28891,58715
279537,28891,60068
279539,28891,60280
279543,28891,60388
279554,28891,61400
279617,28917,1257
279618,28917,2119
279620,28917,4788
279624,28917,7195
279627,28917,8732
279628,28917,8881
279629,28917,9009
279630,28917,9044
279631,28917,9498
279633,28917,13335
279635,28917,15802
279636,28917,15830
279639,28917,19551
279640,28917,20485
279641,28917,20562
279657,28917,15440
279658,28917,24589
279663,28917,25386
279666,28917,28907
279672,28917,29226
279692,28917,31529
279702,28917,34772
279708,28917,35168
279719,28917,36236
279729,28917,39238
279741,28917,40676
279752,28917,41798
279770,28917,43201
279780,28917,43727
279808,28917,45758
279817,28917,47441
279858,28917,49063
279870,28917,49505
279872,28917,49544
279893,28917,50340
279898,28917,50509
279900,28917,50673
279921,28917,51430
279935,28917,55805
279957,28917,57724
279958,28917,57866
279964,28917,58715
279970,28917,60068
279972,28917,60280
279976,28917,60388
280082,28968,1299
280083,28968,8359
280084,28968,20495
280085,28968,25369
280088,28968,29226
280103,28968,31500
280105,28968,31529
280117,28968,35168
280127,28968,36236
280128,28968,38040
280140,28968,40676
280149,28968,41798
280157,28968,42632
280158,28968,42861
280162,28968,43201
280170,28968,43727
280199,28968,47441
280211,28968,47764
280232,28968,49063
280243,28968,49505
280245,28968,49544
280259,28968,50340
280262,28968,50509
280286,28968,55805
280305,28968,57724
280313,28968,58715
280317,28968,60068
280319,28968,60280
280323,28968,60388
280336,28968,61400
280404,28968,29076
280405,29124,8595
280407,29124,29226
280423,29124,31500
280425,29124,31529
280437,29124,35168
280447,29124,36236
280448,29124,38040
280460,29124,40676
280470,29124,41798
280478,29124,42632
280479,29124,42861
280483,29124,43201
280491,29124,43727
280518,29124,47441
280529,29124,47764
280550,29124,49063
280561,29124,49505
280563,29124,49544
280577,29124,50340
280580,29124,50509
280603,29124,55805
280623,29124,57724
280630,29124,58715
280634,29124,60068
280636,29124,60280
280640,29124,60388
280651,29124,61400
280711,29182,1299
280712,29182,15830
280713,29182,20485
280714,29182,20495
280715,29182,25369
280731,29182,31529
280743,29182,35168
280753,29182,36236
280754,29182,38040
280766,29182,40676
280776,29182,41798
280784,29182,42632
280785,29182,42861
280789,29182,43201
280797,29182,43727
280824,29182,47441
280835,29182,47764
280856,29182,49063
280866,29182,49505
280868,29182,49544
280881,29182,50340
280884,29182,50509
280907,29182,55805
280931,29182,58715
280935,29182,60068
280937,29182,60280
280941,29182,60388
280952,29182,61400
281011,29182,29226
281012,29182,31500
281015,29182,57724
281016,29226,1299
281017,29226,7195
281019,29226,15830
281021,29226,20485
281022,29226,20495
281024,29226,25369
281025,29226,29076
281048,29226,31500
281050,29226,31529
281070,29226,35168
281082,29226,36236
281083,29226,38040
281097,29226,40676
281111,29226,41798
281120,29226,42632
281121,29226,42861
281126,29226,43201
281136,29226,43727
281168,29226,47441
281180,29226,47764
281205,29226,49063
281215,29226,49505
281216,29226,49544
281231,29226,50340
281234,29226,50509
281274,29226,55805
281300,29226,57724
281311,29226,58715
281322,29226,60068
281324,29226,60280
281329,29226,60388
281348,29226,61400
281488,29319,1299
281489,29319,29076
281504,29319,31500
281506,29319,31529
281518,29319,35168
281528,29319,36236
281529,29319,38040
281541,29319,40676
281551,29319,41798
281560,29319,42632
281561,29319,42861
281565,29319,43201
281573,29319,43727
281599,29319,47441
281610,29319,47764
281631,29319,49063
281642,29319,49505
281644,29319,49544
281656,29319,50340
281659,29319,50509
281682,29319,55805
281701,29319,57724
281709,29319,58715
281713,29319,60068
281715,29319,60280
281719,29319,60388
281730,29319,61400
281792,29329,13335
281793,29329,29076
281807,29329,31500
281809,29329,31529
281821,29329,35168
281831,29329,36236
281832,29329,38040
281844,29329,40676
281855,29329,41798
281863,29329,42632
281865,29329,42861
281869,29329,43201
281877,29329,43727
281904,29329,47441
281915,29329,47764
281937,29329,49063
281947,29329,49505
281949,29329,49544
281961,29329,50340
281964,29329,50509
281989,29329,55805
282007,29329,57724
282014,29329,58715
282018,29329,60068
282020,29329,60280
282024,29329,60388
282035,29329,61400
282097,29388,8732
282109,29388,31500
282111,29388,31529
282123,29388,35168
282133,29388,36236
282134,29388,38040
282146,29388,40676
282156,29388,41798
282164,29388,42632
282165,29388,42861
282169,29388,43201
282177,29388,43727
282203,29388,47441
282214,29388,47764
282235,29388,49063
282245,29388,49505
282247,29388,49544
282259,29388,50340
282262,29388,50509
282285,29388,55805
282303,29388,57724
282310,29388,58715
282314,29388,60068
282316,29388,60280
282320,29388,60388
282331,29388,61400
282402,29470,31500
282404,29470,31529
282418,29470,35168
282428,29470,36236
282429,29470,38040
282441,29470,40676
282451,29470,41798
282459,29470,42632
282460,29470,42861
282464,29470,43201
282472,29470,43727
282500,29470,47441
282512,29470,47764
282534,29470,49063
282544,29470,49505
282546,29470,49544
282558,29470,50340
282561,29470,50509
282584,29470,55805
282603,29470,57724
282610,29470,58715
282614,29470,60068
282616,29470,60280
282620,29470,60388
282631,29470,61400
282707,29479,31500
282709,29479,31529
282721,29479,35168
282731,29479,36236
282732,29479,38040
282744,29479,40676
282754,29479,41798
282762,29479,42632
282763,29479,42861
282767,29479,43201
282775,29479,43727
282801,29479,47441
282812,29479,47764
282833,29479,49063
282843,29479,49505
282845,29479,49544
282857,29479,50340
282860,29479,50509
282883,29479,55805
282901,29479,57724
282908,29479,58715
282912,29479,60068
282914,29479,60280
282918,29479,60388
282929,29479,61400
282996,30124,31500
282998,30124,31529
283010,30124,35168
283020,30124,36236
283021,30124,38040
283033,30124,40676
283043,30124,41798
283051,30124,42632
283052,30124,42861
283056,30124,43201
283064,30124,43727
283090,30124,47441
283101,30124,47764
283122,30124,49063
283132,30124,49505
283134,30124,49544
283146,30124,50340
283149,30124,50509
283172,30124,55805
283190,30124,57724
283197,30124,58715
283201,30124,60068
283203,30124,60280
283207,30124,60388
283218,30124,61400
283284,30833,31500
283286,30833,31529
283298,30833,35168
283308,30833,36236
283309,30833,38040
283321,30833,40676
283331,30833,41798
283339,30833,42632
283341,30833,42861
283345,30833,43201
283353,30833,43727
283378,30833,47441
283389,30833,47764
283410,30833,49063
283420,30833,49505
283422,30833,49544
283434,30833,50340
283437,30833,50509
283459,30833,55805
283477,30833,57724
283484,30833,58715
283488,30833,60068
283490,30833,60280
283494,30833,60388
283505,30833,61400
283565,30968,1299
283567,30968,13335
283568,30968,29076
283577,30968,31529
283589,30968,35168
283599,30968,36236
283600,30968,38040
283612,30968,40676
283623,30968,41798
283631,30968,42632
283633,30968,42861
283637,30968,43201
283645,30968,43727
283672,30968,47441
283683,30968,47764
283705,30968,49063
283715,30968,49505
283717,30968,49544
283729,30968,50340
283732,30968,50509
283757,30968,55805
283775,30968,57724
283782,30968,58715
283786,30968,60068
283788,30968,60280
283792,30968,60388
283803,30968,61400
283864,30968,31500
283865,31059,174
283866,31059,1299
283868,31059,8359
283870,31059,13335
283871,31059,20495
283872,31059,29076
283880,31059,31500
283882,31059,31529
283894,31059,35168
283904,31059,36236
283905,31059,38040
283917,31059,40676
283929,31059,41798
283937,31059,42632
283939,31059,42861
283943,31059,43201
283951,31059,43727
283979,31059,47441
283990,31059,47764
284013,31059,49063
284023,31059,49505
284025,31059,49544
284038,31059,50340
284041,31059,50509
284066,31059,55805
284084,31059,57724
284092,31059,58715
284096,31059,60068
284098,31059,60280
284102,31059,60388
284113,31059,61400
284178,31214,1299
284183,31214,31500
284185,31214,31529
284197,31214,35168
284207,31214,36236
284208,31214,38040
284220,31214,40676
284230,31214,41798
284240,31214,42632
284241,31214,42861
284245,31214,43201
284253,31214,43727
284279,31214,47441
284290,31214,47764
284311,31214,49063
284321,31214,49505
284323,31214,49544
284335,31214,50340
284338,31214,50509
284361,31214,55805
284379,31214,57724
284386,31214,58715
284390,31214,60068
284392,31214,60280
284396,31214,60388
284407,31214,61400
284467,31294,20485
284472,31294,31500
284474,31294,31529
284486,31294,35168
284496,31294,36236
284497,31294,38040
284509,31294,40676
284519,31294,41798
284527,31294,42632
284528,31294,42861
284532,31294,43201
284540,31294,43727
284566,31294,47441
284577,31294,47764
284598,31294,49063
284608,31294,49505
284610,31294,49544
284622,31294,50340
284625,31294,50509
284648,31294,55805
284666,31294,57724
284673,31294,58715
284677,31294,60068
284679,31294,60280
284683,31294,60388
284694,31294,61400
284755,31370,1299
284756,31370,8595
284757,31370,29076
284761,31370,31500
284763,31370,31529
284775,31370,35168
284785,31370,36236
284786,31370,38040
284798,31370,40676
284808,31370,41798
284816,31370,42632
284817,31370,42861
284821,31370,43201
284829,31370,43727
284855,31370,47441
284866,31370,47764
284887,31370,49063
284897,31370,49505
284899,31370,49544
284911,31370,50340
284914,31370,50509
284937,31370,55805
284956,31370,57724
284963,31370,58715
284968,31370,60068
284970,31370,60280
284974,31370,60388
284985,31370,61400
285047,31430,8732
285049,31430,31500
285051,31430,31529
285064,31430,35168
285076,31430,36236
285077,31430,38040
285090,31430,40676
285100,31430,41798
285108,31430,42632
285109,31430,42861
285113,31430,43201
285121,31430,43727
285148,31430,47441
285160,31430,47764
285181,31430,49063
285191,31430,49505
285193,31430,49544
285206,31430,50340
285209,31430,50509
285235,31430,55805
285254,31430,57724
285262,31430,58715
285267,31430,60068
285270,31430,60280
285274,31430,60388
285285,31430,61400
285350,31499,1299
285354,31499,13335
285356,31499,25478
285359,31499,29076
285364,31499,31529
285379,31499,35168
285389,31499,36236
285390,31499,38040
285402,31499,40676
285415,31499,41798
285424,31499,42632
285427,31499,42861
285431,31499,43201
285441,31499,43727
285473,31499,47441
285484,31499,47764
285509,31499,49063
285519,31499,49505
285521,31499,49544
285535,31499,50340
285538,31499,50509
285567,31499,55805
285586,31499,57724
285593,31499,58715
285598,31499,60068
285601,31499,60280
285605,31499,60388
285616,31499,61400
285681,31499,31500
285682,31500,2119
285683,31500,2686
285684,31500,3356
285686,31500,4657
285687,31500,4788
285688,31500,7195
285689,31500,7642
285690,31500,8368
285691,31500,8551
285693,31500,8607
285694,31500,8732
285695,31500,9009
285696,31500,9044
285697,31500,9116
285698,31500,12491
285699,31500,13101
285701,31500,15830
285703,31500,25369
285706,31500,30781
285719,31500,31529
285722,31500,32934
285737,31500,35168
285747,31500,36236
285748,31500,38040
285757,31500,39238
285769,31500,40676
285779,31500,41798
285791,31500,42632
285793,31500,42861
285797,31500,43201
285799,31500,43256
285808,31500,43727
285846,31500,47441
285859,31500,47764
285891,31500,49063
285903,31500,49505
285905,31500,49544
285917,31500,50107
285927,31500,50340
285930,31500,50509
285934,31500,50673
285959,31500,55805
285985,31500,57724
285992,31500,58715
285999,31500,59796
286003,31500,60068
286006,31500,60144
286008,31500,60280
286010,31500,60299
286013,31500,60388
286026,31500,61400
286032,31500,62240
286034,31500,64049
286116,31514,8732
286117,31514,13194
286118,31514,31529
286131,31514,35168
286140,31514,36236
286141,31514,38040
286153,31514,40676
286163,31514,41798
286171,31514,42632
286173,31514,42861
286177,31514,43201
286185,31514,43727
286211,31514,47441
286240,31514,49063
286251,31514,49505
286253,31514,49544
286266,31514,50340
286269,31514,50509
286290,31514,55805
286307,31514,57724
286314,31514,58715
286318,31514,60068
286320,31514,60280
286324,31514,60388
286335,31514,61400
286395,31529,2914
286397,31529,8674
286398,31529,8763
286401,31529,20647
286402,31529,22548
286419,31529,35168
286429,31529,36236
286430,31529,38040
286442,31529,40676
286452,31529,41798
286460,31529,42632
286461,31529,42861
286465,31529,43201
286473,31529,43727
286499,31529,47441
286510,31529,47764
286531,31529,49063
286542,31529,49505
286544,31529,49544
286556,31529,50340
286559,31529,50509
286585,31529,55805
286603,31529,57724
286610,31529,58715
286614,31529,60068
286616,31529,60280
286620,31529,60388
286631,31529,61400
286692,32590,577
286693,32590,1299
286694,32590,2603
286695,32590,2914
286696,32590,3356
286697,32590,3549
286699,32590,4657
286700,32590,5511
286701,32590,6453
286703,32590,7195
286704,32590,8529
286705,32590,9498
286706,32590,12989
286707,32590,18101
286708,32590,20485
286720,32590,35168
286730,32590,36236
286731,32590,38040
286743,32590,40676
286753,32590,41798
286761,32590,42632
286762,32590,42861
286766,32590,43201
286774,32590,43727
286800,32590,47441
286811,32590,47764
286832,32590,49063
286842,32590,49505
286844,32590,49544
286856,32590,50340
286859,32590,50509
286885,32590,55805
286903,32590,57724
286910,32590,58715
286911,32590,59318
286915,32590,60068
286917,32590,60280
286921,32590,60388
286932,32590,61400
286994,32590,33438
286996,32590,57187
287000,34102,13335
287001,34102,29076
287012,34102,35168
287022,34102,36236
287023,34102,38040
287035,34102,40676
287046,34102,41798
287054,34102,42632
287056,34102,42861
287060,34102,43201
287068,34102,43727
287095,34102,47441
287106,34102,47764
287128,34102,49063
287138,34102,49505
287140,34102,49544
287152,34102,50340
287155,34102,50509
287180,34102,55805
287198,34102,57724
287205,34102,58715
287209,34102,60068
287211,34102,60280
287215,34102,60388
287226,34102,61400
287294,34123,35168
287303,34123,36236
287304,34123,38040
287316,34123,40676
287326,34123,41798
287336,34123,42632
287337,34123,42861
287341,34123,43201
287350,34123,43727
287380,34123,47441
287392,34123,47764
287414,34123,49063
287424,34123,49505
287426,34123,49544
287441,34123,50340
287471,34123,55805
287491,34123,57724
287499,34123,58715
287504,34123,60068
287506,34123,60280
287510,34123,60388
287521,34123,61400
287582,34123,50509
287584,34139,20485
287592,34139,35168
287602,34139,36236
287603,34139,38040
287615,34139,40676
287625,34139,41798
287633,34139,42632
287634,34139,42861
287638,34139,43201
287646,34139,43727
287672,34139,47441
287683,34139,47764
287704,34139,49063
287714,34139,49505
287716,34139,49544
287728,34139,50340
287731,34139,50509
287754,34139,55805
287772,34139,57724
287779,34139,58715
287783,34139,60068
287785,34139,60280
287789,34139,60388
287800,34139,61400
287861,34352,1299
287863,34352,8359
287877,34352,35168
287887,34352,36236
287888,34352,38040
287900,34352,40676
287912,34352,41798
287921,34352,42632
287922,34352,42861
287926,34352,43201
287936,34352,43727
287966,34352,47441
287976,34352,47764
287998,34352,49063
288008,34352,49505
288010,34352,49544
288023,34352,50340
288026,34352,50509
288052,34352,55805
288071,34352,57724
288078,34352,58715
288082,34352,60068
288085,34352,60280
288089,34352,60388
288100,34352,61400
288170,34456,35168
288180,34456,36236
288181,34456,38040
288193,34456,40676
288203,34456,41798
288211,34456,42632
288212,34456,42861
288216,34456,43201
288224,34456,43727
288250,34456,47441
288261,34456,47764
288283,34456,49063
288293,34456,49505
288295,34456,49544
288308,34456,50340
288311,34456,50509
288333,34456,55805
288351,34456,57724
288358,34456,58715
288362,34456,60068
288364,34456,60280
288368,34456,60388
288379,34456,61400
288440,34602,1299
288441,34602,15830
288442,34602,25369
288443,34602,29076
288448,34602,35168
288457,34602,36236
288458,34602,38040
288470,34602,40676
288480,34602,41798
288488,34602,42632
288492,34602,43201
288526,34602,47441
288537,34602,47764
288568,34602,49505
288570,34602,49544
288582,34602,50340
288585,34602,50509
288608,34602,55805
288626,34602,57724
288636,34602,58715
288641,34602,60068
288643,34602,60280
288647,34602,60388
288658,34602,61400
288718,34602,42861
288719,34602,43727
288720,34602,49063
288724,34879,8359
288727,34879,13335
288728,34879,20485
288734,34879,29076
288745,34879,35168
288755,34879,36236
288756,34879,38040
288770,34879,40676
288782,34879,41798
288791,34879,42632
288794,34879,42861
288798,34879,43201
288808,34879,43727
288841,34879,47441
288852,34879,47764
288876,34879,49063
288886,34879,49505
288888,34879,49544
288902,34879,50340
288905,34879,50509
288934,34879,55805
288953,34879,57724
288960,34879,58715
288964,34879,60068
288967,34879,60280
288971,34879,60388
288982,34879,61400
289051,35000,1299
289053,35000,13335
289054,35000,25478
289055,35000,29076
289068,35000,35168
289079,35000,36236
289080,35000,38040
289093,35000,40676
289105,35000,41798
289113,35000,42632
289115,35000,42861
289119,35000,43201
289127,35000,43727
289154,35000,47441
289187,35000,49063
289198,35000,49505
289200,35000,49544
289215,35000,50340
289218,35000,50509
289245,35000,55805
289266,35000,57724
289274,35000,58715
289280,35000,60068
289282,35000,60280
289286,35000,60388
289299,35000,61400
289381,35032,1299
289382,35032,20485
289383,35032,25478
289385,35032,35168
289395,35032,36236
289396,35032,38040
289408,35032,40676
289418,35032,41798
289426,35032,42632
289427,35032,42861
289431,35032,43201
289439,35032,43727
289466,35032,47441
289477,35032,47764
289498,35032,49063
289508,35032,49505
289510,35032,49544
289522,35032,50340
289525,35032,50509
289548,35032,55805
289566,35032,57724
289573,35032,58715
289577,35032,60068
289579,35032,60280
289583,35032,60388
289593,35032,61400
289653,35087,35168
289663,35087,36236
289664,35087,38040
289676,35087,40676
289686,35087,41798
289694,35087,42632
289695,35087,42861
289699,35087,43201
289707,35087,43727
289733,35087,47441
289744,35087,47764
289766,35087,49063
289776,35087,49505
289778,35087,49544
289790,35087,50340
289793,35087,50509
289816,35087,55805
289834,35087,57724
289841,35087,58715
289845,35087,60068
289847,35087,60280
289851,35087,60388
289862,35087,61400
289921,35168,20485
289924,35168,28910
289936,35168,36236
289937,35168,38040
289949,35168,40676
289961,35168,41798
289969,35168,42632
289971,35168,42861
289975,35168,43201
290009,35168,47441
290020,35168,47764
290042,35168,49063
290053,35168,49505
290055,35168,49544
290068,35168,50340
290071,35168,50509
290094,35168,55805
290112,35168,57724
290119,35168,58715
290124,35168,60068
290126,35168,60280
290128,35168,60299
290131,35168,60388
290143,35168,61400
290207,35168,43727
290209,35237,20485
290219,35237,36236
290220,35237,38040
290232,35237,40676
290242,35237,41798
290250,35237,42632
290251,35237,42861
290255,35237,43201
290263,35237,43727
290289,35237,47441
290300,35237,47764
290321,35237,49063
290331,35237,49505
290333,35237,49544
290345,35237,50340
290348,35237,50509
290370,35237,55805
290388,35237,57724
290395,35237,58715
290399,35237,60068
290402,35237,60280
290406,35237,60388
290417,35237,61400
290477,35271,1299
290478,35271,29076
290486,35271,36236
290487,35271,38040
290499,35271,40676
290509,35271,41798
290517,35271,42632
290521,35271,43201
290529,35271,43727
290555,35271,47441
290566,35271,47764
290587,35271,49063
290597,35271,49505
290599,35271,49544
290611,35271,50340
290614,35271,50509
290637,35271,55805
290655,35271,57724
290662,35271,58715
290666,35271,60068
290668,35271,60280
290672,35271,60388
290683,35271,61400
290742,35271,42861
290749,35522,36236
290750,35522,38040
290762,35522,40676
290772,35522,41798
290780,35522,42632
290781,35522,42861
290785,35522,43201
290793,35522,43727
290819,35522,47441
290830,35522,47764
290851,35522,49063
290861,35522,49505
290863,35522,49544
290875,35522,50340
290878,35522,50509
290901,35522,55805
290919,35522,57724
290926,35522,58715
290930,35522,60068
290932,35522,60280
290936,35522,60388
290947,35522,61400
291006,35539,15830
291007,35539,25369
291014,35539,36236
291015,35539,38040
291027,35539,40676
291037,35539,41798
291045,35539,42632
291046,35539,42861
291050,35539,43201
291058,35539,43727
291083,35539,47441
291094,35539,47764
291115,35539,49063
291125,35539,49505
291127,35539,49544
291139,35539,50340
291142,35539,50509
291166,35539,55805
291185,35539,57724
291192,35539,58715
291196,35539,60068
291198,35539,60280
291202,35539,60388
291213,35539,61400
291272,35723,20485
291277,35723,36236
291278,35723,38040
291290,35723,40676
291300,35723,41798
291308,35723,42632
291309,35723,42861
291313,35723,43201
291321,35723,43727
291347,35723,47441
291358,35723,47764
291379,35723,49063
291389,35723,49505
291391,35723,49544
291403,35723,50340
291406,35723,50509
291429,35723,55805
291447,35723,57724
291454,35723,58715
291458,35723,60068
291460,35723,60280
291464,35723,60388
291475,35723,61400
291537,35768,36236
291538,35768,38040
291550,35768,40676
291560,35768,41798
291568,35768,42632
291570,35768,42861
291574,35768,43201
291582,35768,43727
291607,35768,47441
291618,35768,47764
291639,35768,49063
291649,35768,49505
291651,35768,49544
291663,35768,50340
291666,35768,50509
291689,35768,55805
291707,35768,57724
291714,35768,58715
291718,35768,60068
291720,35768,60280
291724,35768,60388
291735,35768,61400
291796,35770,20485
291800,35770,36236
291801,35770,38040
291813,35770,40676
291823,35770,41798
291831,35770,42632
291832,35770,42861
291836,35770,43201
291844,35770,43727
291870,35770,47441
291881,35770,47764
291902,35770,49063
291912,35770,49505
291914,35770,49544
291926,35770,50340
291929,35770,50509
291952,35770,55805
291970,35770,57724
291977,35770,58715
291981,35770,60068
291983,35770,60280
291987,35770,60388
291998,35770,61400
292058,35807,13335
292059,35807,20495
292060,35807,29076
292065,35807,36236
292066,35807,38040
292078,35807,40676
292089,35807,41798
292098,35807,42632
292100,35807,42861
292104,35807,43201
292112,35807,43727
292139,35807,47441
292150,35807,47764
292173,35807,49063
292183,35807,49505
292185,35807,49544
292197,35807,50340
292200,35807,50509
292225,35807,55805
292243,35807,57724
292250,35807,58715
292254,35807,60068
292256,35807,60280
292260,35807,60388
292271,35807,61400
292336,35810,29076
292338,35810,36236
292339,35810,38040
292351,35810,40676
292361,35810,41798
292369,35810,42632
292370,35810,42861
292374,35810,43201
292382,35810,43727
292408,35810,47441
292419,35810,47764
292440,35810,49063
292451,35810,49505
292453,35810,49544
292465,35810,50340
292468,35810,50509
292491,35810,55805
292510,35810,57724
292517,35810,58715
292521,35810,60068
292523,35810,60280
292527,35810,60388
292538,35810,61400
292598,36236,174
292599,36236,209
292600,36236,714
292601,36236,1221
292602,36236,2852
292603,36236,2914
292604,36236,3356
292606,36236,4755
292607,36236,4788
292608,36236,4844
292610,36236,7029
292611,36236,7195
292612,36236,8075
292613,36236,8881
292614,36236,9009
292616,36236,11404
292617,36236,11845
292618,36236,13768
292624,36236,15830
292626,36236,16637
292627,36236,17439
292629,36236,20562
292632,36236,22548
292642,36236,3132
292667,36236,38040
292691,36236,41798
292700,36236,42632
292701,36236,42861
292706,36236,43201
292714,36236,43727
292741,36236,47441
292752,36236,47764
292773,36236,49063
292783,36236,49505
292785,36236,49544
292801,36236,50340
292804,36236,50509
292840,36236,55805
292858,36236,57724
292866,36236,58715
292871,36236,60068
292873,36236,60280
292877,36236,60388
292890,36236,61400
292900,36236,62874
292995,36236,40676
292996,38040,174
292997,38040,1299
292998,38040,2914
292999,38040,3356
293001,38040,4844
293002,38040,6453
293004,38040,9044
293005,38040,15830
293007,38040,20495
293008,38040,4618
293009,38040,4621
293011,38040,9931
293012,38040,13335
293013,38040,15695
293015,38040,17887
293016,38040,23884
293017,38040,23969
293019,38040,38566
293031,38040,40676
293041,38040,41798
293049,38040,42632
293050,38040,42861
293054,38040,43201
293062,38040,43727
293089,38040,47441
293100,38040,47764
293121,38040,49063
293131,38040,49505
293133,38040,49544
293146,38040,50340
293149,38040,50509
293151,38040,50673
293175,38040,55805
293194,38040,57724
293201,38040,58430
293202,38040,58715
293203,38040,59318
293207,38040,60068
293209,38040,60280
293213,38040,60388
293224,38040,61400
293290,38934,42632
293299,39045,8359
293300,39045,20485
293312,39045,40676
293322,39045,41798
293330,39045,42632
293331,39045,42861
293335,39045,43201
293343,39045,43727
293369,39045,47441
293380,39045,47764
293401,39045,49063
293411,39045,49505
293413,39045,49544
293426,39045,50340
293429,39045,50509
293453,39045,55805
293471,39045,57724
293478,39045,58715
293482,39045,60068
293484,39045,60280
293488,39045,60388
293499,39045,61400
293560,39063,174
293561,39063,1299
293562,39063,2914
293563,39063,3356
293565,39063,4657
293578,39063,40676
293588,39063,41798
293596,39063,42632
293597,39063,42861
293601,39063,43201
293609,39063,43727
293635,39063,47441
293646,39063,47764
293667,39063,49063
293677,39063,49505
293679,39063,49544
293691,39063,50340
293694,39063,50509
293696,39063,50673
293718,39063,55805
293736,39063,57724
293743,39063,58715
293747,39063,60068
293749,39063,60280
293753,39063,60388
293764,39063,61400
293824,39087,13335
293825,39087,20495
293835,39087,40676
293845,39087,41798
293853,39087,42632
293855,39087,42861
293859,39087,43201
293867,39087,43727
293894,39087,47441
293905,39087,47764
293927,39087,49063
293937,39087,49505
293939,39087,49544
293952,39087,50340
293955,39087,50509
293979,39087,55805
293997,39087,57724
294004,39087,58715
294008,39087,60068
294010,39087,60280
294014,39087,60388
294025,39087,61400
294086,39134,1299
294087,39134,8359
294088,39134,20485
294089,39134,20495
294090,39134,29076
294100,39134,40676
294110,39134,41798
294118,39134,42632
294119,39134,42861
294123,39134,43201
294131,39134,43727
294158,39134,47441
294169,39134,47764
294190,39134,49063
294201,39134,49505
294203,39134,49544
294216,39134,50340
294219,39134,50509
294242,39134,55805
294266,39134,58715
294270,39134,60068
294272,39134,60280
294276,39134,60388
294287,39134,61400
294347,39134,57724
294359,39153,40676
294369,39153,41798
294379,39153,42632
294380,39153,42861
294384,39153,43201
294392,39153,43727
294419,39153,47441
294430,39153,47764
294452,39153,49063
294463,39153,49505
294465,39153,49544
294478,39153,50340
294481,39153,50509
294504,39153,55805
294523,39153,57724
294530,39153,58715
294534,39153,60068
294536,39153,60280
294540,39153,60388
294551,39153,61400
294617,39337,8359
294623,39337,40676
294633,39337,41798
294641,39337,42632
294642,39337,42861
294646,39337,43201
294654,39337,43727
294680,39337,47441
294691,39337,47764
294712,39337,49063
294722,39337,49505
294724,39337,49544
294736,39337,50340
294739,39337,50509
294762,39337,55805
294787,39337,58715
294791,39337,60068
294793,39337,60280
294797,39337,60388
294808,39337,61400
294867,39337,57724
294872,39360,40676
294882,39360,41798
294890,39360,42632
294891,39360,42861
294895,39360,43201
294903,39360,43727
294929,39360,47441
294940,39360,47764
294961,39360,49063
294971,39360,49505
294973,39360,49544
294985,39360,50340
294988,39360,50509
295011,39360,55805
295028,39360,57724
295035,39360,58715
295039,39360,60068
295041,39360,60280
295045,39360,60388
295056,39360,61400
295116,39442,13194
295117,39442,20495
295122,39442,40676
295133,39442,41798
295142,39442,42632
295143,39442,42861
295147,39442,43201
295156,39442,43727
295182,39442,47441
295193,39442,47764
295214,39442,49063
295224,39442,49505
295226,39442,49544
295239,39442,50340
295242,39442,50509
295265,39442,55805
295282,39442,57724
295290,39442,58715
295294,39442,60068
295296,39442,60280
295300,39442,60388
295311,39442,61400
295372,39684,20485
295382,39684,40676
295394,39684,41798
295403,39684,42632
295404,39684,42861
295408,39684,43201
295418,39684,43727
295448,39684,47441
295459,39684,47764
295481,39684,49063
295491,39684,49505
295493,39684,49544
295506,39684,50340
295509,39684,50509
295535,39684,55805
295554,39684,57724
295561,39684,58715
295565,39684,60068
295568,39684,60280
295572,39684,60388
295583,39684,61400
295647,39709,29076
295649,39709,40676
295659,39709,41798
295667,39709,42632
295668,39709,42861
295672,39709,43201
295680,39709,43727
295706,39709,47441
295717,39709,47764
295738,39709,49063
295748,39709,49505
295750,39709,49544
295762,39709,50340
295765,39709,50509
295788,39709,55805
295807,39709,57724
295814,39709,58715
295818,39709,60068
295820,39709,60280
295824,39709,60388
295835,39709,61400
295894,39821,40676
295904,39821,41798
295912,39821,42632
295913,39821,42861
295917,39821,43201
295925,39821,43727
295951,39821,47441
295962,39821,47764
295983,39821,49063
295993,39821,49505
295995,39821,49544
296007,39821,50340
296010,39821,50509
296033,39821,55805
296051,39821,57724
296058,39821,58715
296062,39821,60068
296064,39821,60280
296068,39821,60388
296079,39821,61400
296138,40676,174
296139,40676,2914
296140,40676,3356
296141,40676,4657
296142,40676,7195
296143,40676,8359
296144,40676,9957
296146,40676,17408
296148,40676,22548
296152,40676,40065
296175,40676,41798
