node_id,feat
207179,"1, 1"
201894,"1, 1"
57973,"3, 3"
31043,"2, 2"
44793,"1, 1"
49772,"2, 2"
50891,"4, 4"
60432,"2, 2"
62007,"1, 1"
198800,"1, 1"
199606,"1, 1"
202346,"1, 1"
206222,"1, 1"
206302,"1, 1"
207029,"2, 2"
208018,"1, 1"
209629,"1, 1"
209987,"1, 1"
212373,"1, 1"
212394,"1, 1"
28717,"5, 5"
51382,"1, 1"
51420,"2, 2"
52029,"1, 1"
56427,"1, 1"
57294,"1, 1"
57560,"1, 1"
196849,"1, 1"
196952,"1, 1"
197565,"1, 1"
198248,"1, 1"
203365,"3, 3"
203645,"1, 1"
205619,"1, 1"
206177,"1, 1"
209947,"1, 1"
212859,"1, 1"
48445,"1, 1"
28738,"3, 3"
44116,"2, 2"
207356,"1, 1"
43085,"2, 2"
207128,"2, 2"
43479,"1, 1"
51361,"1, 1"
203761,"1, 1"
60688,"1, 1"
197047,"2, 2"
198656,"2, 2"
12408,"1, 1"
25118,"1, 1"
25203,"1, 1"
35381,"1, 1"
41161,"1, 1"
41308,"1, 1"
43822,"2, 2"
44341,"1, 1"
44917,"2, 2"
47349,"2, 2"
47939,"2, 2"
48086,"1, 1"
48195,"1, 1"
50042,"1, 1"
50654,"2, 2"
50949,"3, 3"
57899,"1, 1"
58000,"1, 1"
59744,"1, 1"
196665,"1, 1"
196716,"1, 1"
197171,"1, 1"
198669,"1, 1"
198899,"1, 1"
200420,"1, 1"
200441,"1, 1"
200922,"1, 1"
204259,"1, 1"
205515,"2, 2"
206448,"1, 1"
207875,"1, 1"
210525,"1, 1"
211382,"1, 1"
213258,"2, 2"
35667,"1, 1"
42970,"1, 1"
35325,"2, 2"
44321,"3, 3"
213389,"3, 3"
42748,"1, 1"
50260,"1, 1"
60437,"2, 2"
200762,"2, 2"
207873,"1, 1"
28787,"6, 6"
13099,"1, 1"
15723,"1, 1"
196821,"1, 1"
203971,"3, 3"
196728,"2, 2"
8475,"1, 1"
28881,"1, 1"
51153,"2, 2"
28825,"2, 2"
56761,"1, 1"
59423,"2, 2"
48676,"2, 2"
50164,"2, 2"
51027,"2, 2"
197873,"2, 2"
203509,"2, 2"
203516,"1, 1"
203883,"2, 2"
49806,"1, 1"
60655,"1, 1"
211976,"1, 1"
51243,"1, 1"
28858,"3, 3"
48923,"1, 1"
29008,"3, 3"
50642,"1, 1"
28878,"9, 9"
47863,"2, 2"
58083,"2, 2"
61331,"2, 2"
203242,"2, 2"
210151,"1, 1"
49932,"2, 2"
50567,"2, 2"
60360,"1, 1"
210889,"3, 3"
15679,"2, 2"
60680,"2, 2"
201684,"2, 2"
202655,"1, 1"
207865,"1, 1"
210297,"1, 1"
208350,"1, 1"
34869,"1, 1"
42776,"1, 1"
44528,"1, 1"
52859,"3, 3"
57200,"1, 1"
206873,"3, 3"
197273,"1, 1"
43580,"1, 1"
58066,"1, 1"
62231,"1, 1"
196860,"1, 1"
12365,"1, 1"
21001,"1, 1"
29385,"1, 1"
31203,"2, 2"
34250,"33, 33"
34718,"16, 16"
39568,"3, 3"
41202,"1, 1"
43060,"4, 4"
49273,"1, 1"
57016,"1, 1"
58254,"3, 3"
59668,"1, 1"
64466,"1, 1"
201767,"1, 1"
202175,"1, 1"
209033,"1, 1"
8219,"1, 1"
39125,"4, 4"
39284,"1, 1"
39361,"2, 2"
43110,"3, 3"
44812,"2, 2"
47759,"1, 1"
48120,"1, 1"
48129,"5, 5"
48494,"1, 1"
48720,"4, 4"
48969,"2, 2"
49066,"1, 1"
51042,"1, 1"
51442,"1, 1"
61424,"3, 3"
196660,"2, 2"
201131,"2, 2"
204549,"2, 2"
204623,"2, 2"
208102,"2, 2"
399498,"1, 1"
60715,"1, 1"
205055,"2, 2"
52105,"1, 1"
47193,"3, 3"
50035,"1, 1"
56476,"2, 2"
58048,"2, 2"
60732,"2, 2"
60852,"2, 2"
198588,"1, 1"
198933,"1, 1"
204276,"2, 2"
204337,"1, 1"
206585,"2, 2"
28974,"2, 2"
57441,"1, 1"
20491,"1, 1"
39168,"1, 1"
42564,"1, 1"
205395,"2, 2"
49306,"1, 1"
57985,"3, 3"
198124,"1, 1"
207237,"1, 1"
51171,"1, 1"
59705,"2, 2"
49708,"1, 1"
212989,"2, 2"
34787,"1, 1"
208843,"1, 1"
210336,"1, 1"
211547,"1, 1"
212419,"1, 1"
50368,"1, 1"
29031,"6, 6"
49444,"4, 4"
50015,"1, 1"
51511,"1, 1"
58271,"4, 4"
209720,"2, 2"
47208,"1, 1"
29046,"5, 5"
200590,"24, 24"
15815,"1, 1"
29584,"1, 1"
31721,"1, 1"
34170,"3, 3"
34876,"1, 1"
39397,"3, 3"
41997,"1, 1"
44725,"1, 1"
48830,"1, 1"
50274,"1, 1"
57293,"2, 2"
57675,"2, 2"
57786,"1, 1"
60258,"1, 1"
61304,"1, 1"
196961,"1, 1"
199311,"1, 1"
199987,"1, 1"
200729,"3, 3"
201167,"1, 1"
207251,"2, 2"
207389,"1, 1"
208439,"1, 1"
209374,"1, 1"
209700,"2, 2"
210293,"2, 2"
211790,"2, 2"
211937,"2, 2"
211995,"2, 2"
213328,"1, 1"
213379,"2, 2"
213398,"1, 1"
43960,"1, 1"
29143,"1, 1"
35646,"2, 2"
41198,"1, 1"
48735,"1, 1"
204410,"2, 2"
206031,"1, 1"
51600,"1, 1"
25199,"1, 1"
24843,"2, 2"
25057,"2, 2"
35616,"1, 1"
44583,"1, 1"
49923,"2, 2"
50618,"2, 2"
50954,"2, 2"
51220,"1, 1"
51257,"3, 3"
60491,"1, 1"
62242,"1, 1"
199167,"1, 1"
199997,"1, 1"
200356,"2, 2"
201313,"1, 1"
202139,"1, 1"
207216,"1, 1"
208704,"2, 2"
209426,"1, 1"
209479,"2, 2"
209994,"2, 2"
210094,"1, 1"
42483,"2, 2"
44849,"1, 1"
49863,"3, 3"
196798,"2, 2"
204343,"1, 1"
206152,"2, 2"
42855,"1, 1"
203484,"2, 2"
36970,"3, 3"
36979,"2, 2"
36993,"2, 2"
37025,"2, 2"
37328,"2, 2"
37490,"2, 2"
327721,"3, 3"
327784,"2, 2"
328240,"3, 3"
329023,"2, 2"
21308,"1, 1"
34633,"1, 1"
49561,"3, 3"
51160,"1, 1"
56433,"1, 1"
60386,"1, 1"
20821,"1, 1"
31577,"5, 5"
41558,"1, 1"
42493,"1, 1"
43402,"1, 1"
43747,"2, 2"
47756,"3, 3"
49629,"1, 1"
50563,"1, 1"
51223,"1, 1"
51662,"1, 1"
56697,"1, 1"
57074,"2, 2"
60397,"1, 1"
60508,"2, 2"
62055,"1, 1"
198144,"2, 2"
198760,"1, 1"
199143,"2, 2"
199290,"1, 1"
199770,"1, 1"
199952,"2, 2"
200793,"1, 1"
200937,"1, 1"
201109,"1, 1"
201337,"2, 2"
201343,"1, 1"
201435,"1, 1"
201500,"2, 2"
202005,"1, 1"
202025,"1, 1"
202375,"2, 2"
202658,"1, 1"
202743,"1, 1"
202825,"1, 1"
202853,"2, 2"
203161,"2, 2"
203183,"2, 2"
203603,"1, 1"
203934,"1, 1"
204166,"1, 1"
204303,"2, 2"
204347,"1, 1"
204396,"2, 2"
204464,"1, 1"
204556,"1, 1"
204774,"1, 1"
205295,"1, 1"
205386,"1, 1"
205624,"6, 6"
205898,"1, 1"
206124,"1, 1"
206318,"1, 1"
206451,"1, 1"
206496,"1, 1"
206657,"2, 2"
206833,"2, 2"
207974,"2, 2"
208486,"1, 1"
208533,"2, 2"
208931,"1, 1"
209023,"2, 2"
209031,"1, 1"
209281,"3, 3"
209521,"1, 1"
209543,"1, 1"
209581,"1, 1"
209776,"2, 2"
210148,"1, 1"
210423,"2, 2"
210472,"1, 1"
210593,"1, 1"
210605,"1, 1"
210610,"1, 1"
210876,"1, 1"
211441,"2, 2"
211554,"2, 2"
212017,"2, 2"
212400,"1, 1"
212578,"1, 1"
212714,"1, 1"
212918,"1, 1"
45013,"2, 2"
49153,"1, 1"
56678,"1, 1"
56935,"1, 1"
199634,"1, 1"
29128,"2, 2"
29132,"2, 2"
200806,"1, 1"
34531,"1, 1"
47488,"1, 1"
203476,"1, 1"
39237,"1, 1"
43272,"1, 1"
47588,"3, 3"
60871,"1, 1"
206358,"1, 1"
207047,"2, 2"
208734,"2, 2"
210693,"1, 1"
210748,"2, 2"
211468,"2, 2"
49883,"2, 2"
202961,"1, 1"
207769,"1, 1"
42930,"1, 1"
207977,"2, 2"
29205,"2, 2"
198414,"3, 3"
21205,"1, 1"
31461,"1, 1"
34315,"1, 1"
44770,"1, 1"
48926,"2, 2"
52176,"2, 2"
57825,"1, 1"
59664,"1, 1"
60218,"1, 1"
196653,"1, 1"
198500,"1, 1"
199350,"1, 1"
199405,"2, 2"
200646,"1, 1"
202682,"2, 2"
203488,"1, 1"
206785,"1, 1"
208466,"1, 1"
209135,"2, 2"
38996,"1, 1"
8846,"2, 2"
35083,"1, 1"
39548,"2, 2"
39589,"3, 3"
41774,"2, 2"
42972,"3, 3"
43263,"1, 1"
43362,"2, 2"
43787,"2, 2"
43907,"2, 2"
48333,"1, 1"
48788,"1, 1"
50790,"1, 1"
52184,"1, 1"
56351,"2, 2"
57215,"1, 1"
57501,"1, 1"
57510,"1, 1"
58229,"2, 2"
59571,"2, 2"
59740,"2, 2"
59801,"1, 1"
59916,"2, 2"
59935,"2, 2"
60062,"3, 3"
60343,"1, 1"
198210,"1, 1"
198445,"1, 1"
198598,"1, 1"
199148,"2, 2"
200457,"2, 2"
201018,"2, 2"
201297,"1, 1"
201564,"2, 2"
201726,"2, 2"
202181,"2, 2"
202824,"3, 3"
203492,"2, 2"
204520,"2, 2"
204827,"2, 2"
205324,"2, 2"
206301,"1, 1"
206515,"2, 2"
206973,"2, 2"
207016,"1, 1"
207207,"2, 2"
207447,"1, 1"
208047,"2, 2"
208165,"2, 2"
208777,"2, 2"
209890,"1, 1"
210188,"3, 3"
210342,"2, 2"
211183,"1, 1"
211520,"2, 2"
212545,"2, 2"
29238,"2, 2"
201249,"1, 1"
41019,"4, 4"
29262,"2, 2"
201064,"1, 1"
30723,"2, 2"
33947,"2, 2"
41075,"3, 3"
41091,"2, 2"
42371,"2, 2"
42964,"2, 2"
47159,"3, 3"
49857,"2, 2"
57095,"2, 2"
57273,"2, 2"
60291,"2, 2"
62449,"2, 2"
197886,"2, 2"
201237,"2, 2"
25012,"1, 1"
206765,"1, 1"
42534,"1, 1"
49997,"1, 1"
48645,"2, 2"
8477,"1, 1"
41256,"1, 1"
47396,"1, 1"
199810,"3, 3"
201787,"2, 2"
49140,"2, 2"
58319,"2, 2"
62450,"1, 1"
57950,"1, 1"
43852,"7, 7"
47901,"2, 2"
29256,"1, 1"
29390,"2, 2"
39249,"6, 6"
60941,"1, 1"
62353,"2, 2"
197016,"1, 1"
203722,"1, 1"
205901,"1, 1"
209590,"1, 1"
51653,"5, 5"
207437,"1, 1"
198262,"1, 1"
201209,"1, 1"
204987,"2, 2"
205677,"2, 2"
209522,"1, 1"
207006,"1, 1"
29443,"3, 3"
25015,"1, 1"
8276,"1, 1"
15620,"2, 2"
43302,"1, 1"
199377,"1, 1"
36922,"3, 3"
37018,"5, 5"
37056,"2, 2"
37077,"1, 1"
37209,"7, 7"
37297,"1, 1"
37308,"9, 9"
37405,"1, 1"
37420,"1, 1"
37426,"2, 2"
37443,"1, 1"
37452,"6, 6"
37480,"3, 3"
37555,"2, 2"
37588,"4, 4"
37659,"3, 3"
37661,"7, 7"
37687,"2, 2"
327705,"2, 2"
327763,"1, 1"
327942,"2, 2"
327986,"2, 2"
328158,"1, 1"
328256,"3, 3"
328556,"2, 2"
328585,"4, 4"
328613,"1, 1"
328873,"1, 1"
328932,"1, 1"
197076,"1, 1"
197264,"3, 3"
210118,"2, 2"
212457,"1, 1"
25223,"1, 1"
207396,"1, 1"
29508,"1, 1"
31023,"1, 1"
35308,"1, 1"
43310,"1, 1"
44952,"1, 1"
50074,"1, 1"
196758,"1, 1"
197254,"2, 2"
199450,"1, 1"
203666,"2, 2"
209107,"1, 1"
210056,"3, 3"
212994,"4, 4"
29607,"1, 1"
44808,"1, 1"
49214,"1, 1"
62186,"1, 1"
199672,"1, 1"
202057,"1, 1"
204511,"1, 1"
204712,"1, 1"
205851,"1, 1"
25176,"3, 3"
33907,"1, 1"
39806,"4, 4"
45011,"7, 7"
64403,"1, 1"
199345,"1, 1"
201428,"1, 1"
29522,"4, 4"
48760,"1, 1"
34623,"1, 1"
21068,"1, 1"
35408,"2, 2"
39716,"3, 3"
39893,"1, 1"
42154,"1, 1"
42832,"4, 4"
43113,"1, 1"
43386,"2, 2"
44602,"2, 2"
47755,"4, 4"
48790,"3, 3"
50551,"1, 1"
51636,"5, 5"
52110,"2, 2"
58237,"1, 1"
62328,"3, 3"
196891,"1, 1"
196980,"1, 1"
197162,"3, 3"
197177,"5, 5"
197233,"2, 2"
197496,"1, 1"
197697,"3, 3"
197747,"5, 5"
197838,"3, 3"
198001,"3, 3"
198004,"6, 6"
198091,"5, 5"
198098,"3, 3"
198133,"3, 3"
198151,"4, 4"
198158,"2, 2"
198529,"3, 3"
198642,"2, 2"
198646,"2, 2"
198927,"3, 3"
198948,"5, 5"
198982,"1, 1"
199060,"1, 1"
199319,"11, 11"
199416,"3, 3"
200001,"4, 4"
200680,"5, 5"
200918,"2, 2"
200920,"1, 1"
201027,"2, 2"
201531,"2, 2"
202281,"5, 5"
202393,"1, 1"
202942,"1, 1"
203064,"3, 3"
203222,"4, 4"
203306,"5, 5"
203362,"1, 1"
203364,"3, 3"
203567,"1, 1"
203941,"1, 1"
204522,"5, 5"
204766,"1, 1"
205041,"1, 1"
205074,"1, 1"
205288,"2, 2"
205447,"3, 3"
206052,"1, 1"
206094,"4, 4"
206108,"1, 1"
206183,"1, 1"
206454,"4, 4"
206455,"7, 7"
206581,"5, 5"
206640,"1, 1"
206674,"3, 3"
206948,"3, 3"
207073,"5, 5"
208540,"2, 2"
209062,"7, 7"
209276,"3, 3"
209328,"5, 5"
209749,"2, 2"
209921,"3, 3"
210075,"1, 1"
210246,"4, 4"
210265,"1, 1"
211010,"1, 1"
211295,"1, 1"
211528,"4, 4"
211938,"1, 1"
212130,"2, 2"
212344,"1, 1"
212908,"2, 2"
8622,"1, 1"
34920,"1, 1"
202212,"2, 2"
203461,"1, 1"
29471,"1, 1"
34396,"1, 1"
35684,"1, 1"
41399,"1, 1"
44207,"1, 1"
48344,"1, 1"
57089,"1, 1"
62354,"1, 1"
201155,"2, 2"
202701,"3, 3"
36946,"1, 1"
327773,"3, 3"
328193,"1, 1"
328284,"4, 4"
328729,"2, 2"
39610,"1, 1"
197897,"1, 1"
198127,"1, 1"
35302,"2, 2"
42936,"1, 1"
203361,"1, 1"
200162,"1, 1"
210664,"1, 1"
213110,"5, 5"
16197,"1, 1"
39621,"1, 1"
48704,"1, 1"
20260,"2, 2"
29674,"1, 1"
36900,"1, 1"
37074,"2, 2"
37087,"4, 4"
37263,"1, 1"
37304,"2, 2"
37320,"1, 1"
37534,"3, 3"
327853,"2, 2"
327947,"4, 4"
327965,"2, 2"
328076,"2, 2"
328212,"3, 3"
328439,"2, 2"
328454,"2, 2"
328648,"2, 2"
328662,"2, 2"
328896,"1, 1"
13023,"1, 1"
16181,"1, 1"
39695,"3, 3"
42372,"1, 1"
50375,"1, 1"
52212,"3, 3"
57703,"2, 2"
59729,"3, 3"
211608,"2, 2"
29644,"8, 8"
199588,"1, 1"
202823,"2, 2"
205437,"2, 2"
206746,"2, 2"
29648,"25, 25"
34246,"1, 1"
34552,"2, 2"
47974,"2, 2"
49845,"1, 1"
57272,"1, 1"
200829,"1, 1"
5629,"2, 2"
44663,"1, 1"
197608,"1, 1"
198891,"7, 7"
202086,"1, 1"
5529,"2, 2"
44990,"1, 1"
60016,"1, 1"
29657,"4, 4"
208724,"1, 1"
60012,"1, 1"
48387,"1, 1"
200490,"2, 2"
208135,"2, 2"
212520,"1, 1"
29684,"18, 18"
39358,"3, 3"
41054,"1, 1"
47344,"1, 1"
49317,"1, 1"
57689,"1, 1"
58025,"1, 1"
59771,"1, 1"
197989,"3, 3"
201484,"1, 1"
202982,"1, 1"
207661,"1, 1"
206293,"1, 1"
29690,"4, 4"
211226,"1, 1"
212758,"2, 2"
44919,"1, 1"
47639,"1, 1"
199587,"1, 1"
209582,"1, 1"
16175,"1, 1"
16234,"1, 1"
198368,"1, 1"
203580,"1, 1"
206667,"2, 2"
208086,"2, 2"
209293,"2, 2"
27236,"1, 1"
29712,"2, 2"
26789,"2, 2"
17188,"1, 1"
47070,"2, 2"
36280,"16, 16"
43584,"1, 1"
10480,"1, 1"
13820,"1, 1"
19867,"1, 1"
32205,"2, 2"
48232,"1, 1"
54190,"1, 1"
54540,"1, 1"
54561,"1, 1"
54905,"1, 1"
135152,"1, 1"
265506,"1, 1"
266671,"1, 1"
393336,"1, 1"
394727,"1, 1"
395454,"1, 1"
396881,"1, 1"
397438,"1, 1"
398395,"2, 2"
398877,"1, 1"
400161,"1, 1"
400378,"1, 1"
32170,"2, 2"
7350,"1, 1"
9053,"5, 5"
11799,"2, 2"
12214,"1, 1"
26627,"1, 1"
29934,"1, 1"
35935,"1, 1"
40015,"5, 5"
40159,"1, 1"
40592,"2, 2"
53555,"2, 2"
53948,"2, 2"
64235,"2, 2"
398188,"1, 1"
30151,"1, 1"
399832,"1, 1"
11554,"1, 1"
13620,"2, 2"
13915,"1, 1"
21631,"1, 1"
40728,"1, 1"
396037,"1, 1"
36605,"1, 1"
40680,"2, 2"
54139,"1, 1"
395254,"1, 1"
395663,"1, 1"
398216,"1, 1"
13610,"2, 2"
23176,"1, 1"
27625,"2, 2"
33264,"2, 2"
40275,"1, 1"
40505,"1, 1"
54969,"1, 1"
63006,"1, 1"
393539,"1, 1"
393915,"1, 1"
394185,"2, 2"
14292,"1, 1"
62660,"1, 1"
53742,"2, 2"
17093,"1, 1"
32584,"1, 1"
54454,"1, 1"
1441,"1, 1"
20329,"1, 1"
22346,"1, 1"
25865,"1, 1"
29734,"1, 1"
394579,"1, 1"
397362,"1, 1"
399702,"3, 3"
30033,"1, 1"
20213,"2, 2"
25928,"2, 2"
33095,"2, 2"
36019,"2, 2"
40121,"2, 2"
40645,"1, 1"
54860,"2, 2"
398490,"1, 1"
398918,"2, 2"
399413,"1, 1"
399617,"1, 1"
399803,"1, 1"
16932,"1, 1"
40832,"1, 1"
30072,"3, 3"
200386,"1, 1"
11624,"1, 1"
399386,"1, 1"
12138,"1, 1"
33569,"1, 1"
393387,"2, 2"
26155,"1, 1"
30407,"2, 2"
393864,"1, 1"
394371,"1, 1"
395123,"2, 2"
397057,"1, 1"
11601,"1, 1"
399679,"1, 1"
11919,"1, 1"
11662,"2, 2"
36565,"2, 2"
53694,"2, 2"
7252,"2, 2"
27569,"1, 1"
46368,"2, 2"
1015,"1, 1"
135004,"1, 1"
204857,"1, 1"
210632,"1, 1"
211339,"1, 1"
212780,"1, 1"
10595,"1, 1"
22058,"1, 1"
10930,"2, 2"
14195,"1, 1"
20202,"1, 1"
36024,"2, 2"
40689,"1, 1"
55045,"1, 1"
400441,"1, 1"
5637,"1, 1"
7770,"1, 1"
14175,"2, 2"
14599,"1, 1"
23254,"1, 1"
29924,"1, 1"
35979,"1, 1"
46293,"2, 2"
394141,"13, 13"
394664,"1, 1"
394890,"2, 2"
396224,"2, 2"
54848,"1, 1"
54209,"1, 1"
30542,"2, 2"
262221,"3, 3"
19167,"1, 1"
4443,"2, 2"
36521,"1, 1"
63242,"7, 7"
393405,"2, 2"
394057,"1, 1"
395581,"2, 2"
399848,"1, 1"
328274,"2, 2"
8146,"1, 1"
11803,"1, 1"
36194,"1, 1"
30543,"2, 2"
22956,"1, 1"
396127,"1, 1"
16933,"1, 1"
54106,"1, 1"
394568,"1, 1"
3586,"1, 1"
40143,"1, 1"
398452,"1, 1"
398566,"3, 3"
51259,"1, 1"
39739,"1, 1"
44957,"1, 1"
47912,"1, 1"
203469,"3, 3"
206598,"1, 1"
211290,"1, 1"
44900,"2, 2"
49358,"2, 2"
204574,"2, 2"
29474,"1, 1"
35008,"3, 3"
208330,"1, 1"
210206,"3, 3"
35321,"1, 1"
207630,"1, 1"
210759,"1, 1"
211296,"1, 1"
15425,"1, 1"
197846,"1, 1"
208930,"1, 1"
8352,"1, 1"
20529,"1, 1"
21042,"2, 2"
25009,"1, 1"
30907,"1, 1"
34433,"1, 1"
35334,"1, 1"
39542,"2, 2"
41332,"2, 2"
41370,"2, 2"
42349,"1, 1"
45023,"1, 1"
47980,"1, 1"
49030,"1, 1"
49152,"1, 1"
51038,"2, 2"
52120,"1, 1"
52147,"1, 1"
56728,"2, 2"
57297,"2, 2"
57694,"1, 1"
59413,"1, 1"
61015,"1, 1"
61047,"1, 1"
62202,"1, 1"
197114,"2, 2"
197383,"1, 1"
197788,"1, 1"
199575,"1, 1"
200641,"1, 1"
201140,"2, 2"
201659,"1, 1"
203007,"1, 1"
203360,"1, 1"
203495,"1, 1"
203885,"1, 1"
203901,"2, 2"
204124,"1, 1"
204382,"1, 1"
206619,"1, 1"
206859,"1, 1"
207280,"1, 1"
207365,"1, 1"
207813,"1, 1"
208789,"1, 1"
211055,"1, 1"
211957,"1, 1"
30813,"4, 4"
44515,"1, 1"
50613,"1, 1"
203322,"1, 1"
206842,"1, 1"
211734,"1, 1"
13627,"1, 1"
43043,"1, 1"
49581,"3, 3"
57706,"2, 2"
140941,"1, 1"
198134,"1, 1"
205787,"1, 1"
206275,"1, 1"
206336,"1, 1"
206425,"2, 2"
211138,"1, 1"
213250,"2, 2"
42636,"1, 1"
212910,"1, 1"
49753,"1, 1"
56646,"1, 1"
13224,"1, 1"
19676,"1, 1"
21174,"1, 1"
28698,"2, 2"
29032,"1, 1"
30969,"2, 2"
31856,"3, 3"
32860,"2, 2"
33567,"8, 8"
36909,"3, 3"
36914,"7, 7"
36934,"2, 2"
36948,"2, 2"
36959,"2, 2"
36965,"6, 6"
37006,"1, 1"
37013,"4, 4"
37019,"3, 3"
37024,"2, 2"
37063,"6, 6"
37113,"3, 3"
37129,"5, 5"
37146,"1, 1"
37156,"1, 1"
37165,"1, 1"
37182,"7, 7"
37185,"2, 2"
37189,"3, 3"
37210,"2, 2"
37228,"10, 10"
37247,"2, 2"
37298,"3, 3"
37346,"2, 2"
37354,"2, 2"
37371,"7, 7"
37374,"2, 2"
37414,"4, 4"
37415,"2, 2"
37421,"2, 2"
37454,"1, 1"
37545,"10, 10"
37568,"2, 2"
37601,"1, 1"
37642,"3, 3"
37654,"2, 2"
37685,"3, 3"
56696,"1, 1"
327692,"2, 2"
327728,"3, 3"
327757,"1, 1"
327771,"2, 2"
327776,"2, 2"
327778,"1, 1"
327792,"1, 1"
327799,"6, 6"
327830,"1, 1"
327844,"2, 2"
327863,"1, 1"
327885,"3, 3"
327900,"3, 3"
327972,"2, 2"
327977,"2, 2"
328007,"1, 1"
328014,"2, 2"
328088,"2, 2"
328090,"1, 1"
328102,"1, 1"
328180,"3, 3"
328194,"2, 2"
328197,"2, 2"
328230,"2, 2"
328235,"2, 2"
328288,"1, 1"
328292,"2, 2"
328294,"1, 1"
328331,"2, 2"
328354,"1, 1"
328364,"7, 7"
328374,"1, 1"
328380,"3, 3"
328392,"2, 2"
328417,"14, 14"
328420,"2, 2"
328436,"6, 6"
328462,"2, 2"
328466,"2, 2"
328478,"1, 1"
328479,"3, 3"
328499,"2, 2"
328511,"1, 1"
328590,"2, 2"
328646,"3, 3"
328676,"1, 1"
328739,"2, 2"
328751,"2, 2"
328754,"2, 2"
328761,"14, 14"
328775,"2, 2"
328784,"1, 1"
328800,"2, 2"
328815,"2, 2"
328885,"2, 2"
328895,"2, 2"
328922,"2, 2"
328950,"1, 1"
328980,"1, 1"
328981,"1, 1"
328986,"1, 1"
24578,"1, 1"
43837,"1, 1"
43929,"1, 1"
51931,"5, 5"
59670,"5, 5"
59990,"4, 4"
60189,"1, 1"
197187,"1, 1"
197702,"2, 2"
201451,"1, 1"
202580,"2, 2"
205552,"2, 2"
206776,"4, 4"
207557,"1, 1"
42585,"1, 1"
57685,"1, 1"
205839,"1, 1"
56848,"2, 2"
199543,"2, 2"
208841,"1, 1"
50715,"1, 1"
206826,"1, 1"
30910,"2, 2"
41771,"1, 1"
43318,"1, 1"
48100,"1, 1"
48541,"1, 1"
49154,"1, 1"
213132,"1, 1"
41108,"7, 7"
44335,"1, 1"
207021,"2, 2"
212650,"1, 1"
30982,"2, 2"
328282,"2, 2"
30983,"3, 3"
37450,"2, 2"
328253,"2, 2"
328678,"2, 2"
37125,"7, 7"
37249,"2, 2"
37345,"1, 1"
37587,"2, 2"
37591,"2, 2"
328043,"4, 4"
328668,"1, 1"
37425,"3, 3"
37473,"2, 2"
37563,"1, 1"
328469,"4, 4"
328310,"3, 3"
33786,"4, 4"
37030,"5, 5"
37313,"3, 3"
327992,"17, 17"
328457,"2, 2"
327821,"2, 2"
327919,"1, 1"
51099,"1, 1"
3240,"1, 1"
21060,"2, 2"
21198,"1, 1"
21456,"1, 1"
24853,"1, 1"
35589,"1, 1"
35637,"1, 1"
35678,"1, 1"
42525,"30, 30"
42553,"1, 1"
42659,"1, 1"
42686,"1, 1"
42876,"1, 1"
43806,"1, 1"
43869,"1, 1"
44508,"1, 1"
44869,"6, 6"
47304,"1, 1"
47454,"1, 1"
47765,"1, 1"
48726,"1, 1"
49309,"3, 3"
50323,"1, 1"
50783,"1, 1"
51049,"1, 1"
51073,"1, 1"
51482,"1, 1"
51595,"1, 1"
51608,"1, 1"
58282,"1, 1"
61032,"1, 1"
61128,"1, 1"
62090,"2, 2"
62121,"2, 2"
62324,"1, 1"
198194,"1, 1"
198455,"1, 1"
198608,"2, 2"
198614,"2, 2"
198901,"2, 2"
199374,"1, 1"
199848,"1, 1"
200292,"2, 2"
201697,"1, 1"
201960,"1, 1"
202567,"1, 1"
204141,"1, 1"
205703,"1, 1"
205760,"1, 1"
205979,"1, 1"
206612,"1, 1"
206920,"1, 1"
206941,"1, 1"
207316,"1, 1"
207355,"1, 1"
207533,"1, 1"
208039,"1, 1"
208237,"1, 1"
209770,"1, 1"
210226,"1, 1"
210939,"1, 1"
210972,"1, 1"
212428,"1, 1"
212991,"1, 1"
34405,"1, 1"
43817,"1, 1"
47986,"1, 1"
196654,"1, 1"
202242,"1, 1"
49980,"1, 1"
31037,"3, 3"
56337,"1, 1"
41404,"1, 1"
43608,"3, 3"
44301,"1, 1"
49167,"1, 1"
51002,"1, 1"
51908,"1, 1"
56576,"1, 1"
62012,"2, 2"
198237,"1, 1"
198649,"1, 1"
203512,"1, 1"
204851,"2, 2"
44599,"2, 2"
44975,"3, 3"
48009,"3, 3"
208783,"1, 1"
31010,"1, 1"
50575,"1, 1"
208262,"1, 1"
42204,"1, 1"
44476,"2, 2"
51605,"2, 2"
60916,"2, 2"
62361,"1, 1"
202968,"2, 2"
203095,"2, 2"
210473,"1, 1"
211489,"1, 1"
212363,"2, 2"
212588,"2, 2"
34773,"2, 2"
43847,"4, 4"
202252,"1, 1"
209610,"1, 1"
210304,"1, 1"
34731,"1, 1"
41497,"1, 1"
51233,"1, 1"
8887,"1, 1"
24744,"2, 2"
44631,"1, 1"
49798,"3, 3"
51947,"1, 1"
56933,"1, 1"
57248,"2, 2"
57606,"1, 1"
58044,"1, 1"
58130,"1, 1"
60296,"1, 1"
60791,"1, 1"
60829,"2, 2"
203103,"1, 1"
204365,"2, 2"
208667,"1, 1"
208668,"1, 1"
209816,"1, 1"
12415,"1, 1"
35226,"1, 1"
40140,"2, 2"
41736,"1, 1"
44451,"1, 1"
62455,"1, 1"
197853,"2, 2"
200807,"2, 2"
201255,"1, 1"
212316,"1, 1"
31126,"13, 13"
